INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
702577,2024-12-06,SAS24001430,1,H00016,320.01.0003,250,95.3292,250,İTHAL,2025-01-05,601,,0,2,35.15,02,HM1,678.0171,KAPALI,2024,12,49
702578,2024-12-06,SAS24001430,2,D00003,320.01.0003,120,350.9344,120,İTHAL,2024-12-16,601,,0,2,35.15,03,DG1,1198.0691,KAPALI,2024,12,49
702579,2024-12-06,SAS24001430,3,H00001,320.01.0003,10000,51.9897,10000,İTHAL,2024-12-16,601,,0,2,35.15,02,HM1,14790.8108,KAPALI,2024,12,49
702580,2024-12-10,SAS24001431,1,D00010,320.01.0008,500,197.8681,500,YERLİ,2024-12-31,597,,0,2,35.15,03,DG1,2814.6245,KAPALI,2024,12,50
702581,2024-12-10,SAS24001431,2,H00008,320.01.0008,5000,66.3171,5000,YERLİ,2025-01-24,597,,0,2,35.15,02,HM1,9433.4424,KAPALI,2024,12,50
702582,2024-12-10,SAS24001431,3,D00007,320.01.0008,10000,75.5405,10000,YERLİ,2025-01-24,597,,0,2,35.15,03,DG1,21490.8962,KAPALI,2024,12,50
702583,2024-12-11,SAS24001432,1,H00013,320.01.0002,1000,104.4488,1000,YERLİ,2025-01-25,596,,0,2,35.15,02,HM1,2971.5164,KAPALI,2024,12,50
702584,2024-12-11,SAS24001432,2,D00010,320.01.0002,120,237.3665,120,YERLİ,2024-12-21,596,,0,2,35.15,03,DG1,810.355,KAPALI,2024,12,50
702585,2024-12-11,SAS24001433,1,D00009,320.01.0002,2000,289.8569,2000,YERLİ,2025-01-01,596,,0,2,35.15,03,DG1,16492.569,KAPALI,2024,12,50
702586,2024-12-11,SAS24001434,1,H00014,320.01.0022,10000,33.0217,10000,YERLİ,2024-12-26,596,,0,2,35.15,02,HM1,9394.5092,KAPALI,2024,12,50
702587,2024-12-11,SAS24001434,2,H00016,320.01.0022,2000,90.2851,2000,YERLİ,2025-01-25,596,,0,2,35.15,02,HM1,5137.1323,KAPALI,2024,12,50
702588,2024-12-11,SAS24001435,1,H00013,320.01.0020,250,91.7529,250,YERLİ,2024-12-21,596,,0,2,35.15,02,HM1,652.5811,KAPALI,2024,12,50
702589,2024-12-12,SAS24001436,1,D00007,320.01.0026,10000,89.3036,10000,YERLİ,2025-03-12,595,,0,2,35.15,03,DG1,25406.4296,KAPALI,2024,12,50
702590,2024-12-12,SAS24001437,1,H00016,320.01.0004,120,78.7038,120,YERLİ,2025-01-26,595,,0,2,35.15,02,HM1,268.6901,KAPALI,2024,12,50
702591,2024-12-12,SAS24001437,2,H00004,320.01.0004,500,75.9959,500,YERLİ,2024-12-27,595,,0,2,35.15,02,HM1,1081.0228,KAPALI,2024,12,50
702592,2024-12-12,SAS24001438,1,H00014,320.01.0002,2000,40.1865,2000,YERLİ,2025-01-26,595,,0,2,35.15,02,HM1,2286.5718,KAPALI,2024,12,50
702593,2024-12-12,SAS24001438,2,H00002,320.01.0002,120,19.243,120,YERLİ,2024-12-27,595,,0,2,35.15,02,HM1,65.6945,KAPALI,2024,12,50
702594,2024-12-12,SAS24001438,3,D00011,320.01.0002,10000,9.5447,10000,YERLİ,2025-03-12,595,,0,2,35.15,03,DG1,2715.4196,KAPALI,2024,12,50
702595,2024-12-12,SAS24001439,1,H00014,320.01.0001,10000,41.461,10000,YERLİ,2025-02-10,595,,0,2,35.15,02,HM1,11795.4481,KAPALI,2024,12,50
702596,2024-12-12,SAS24001440,1,D00005,320.01.0001,1000,307.6729,1000,YERLİ,2025-01-26,595,,0,2,35.15,03,DG1,8753.1408,KAPALI,2024,12,50
702597,2024-12-12,SAS24001440,2,D00001,320.01.0001,120,38.848,120,YERLİ,2025-01-02,595,,0,2,35.15,03,DG1,132.6248,KAPALI,2024,12,50
702598,2024-12-12,SAS24001440,3,H00015,320.01.0001,120,38.8227,60,YERLİ,2024-12-27,595,-580,60,2,35.15,02,HM1,132.5384,ACIK,2024,12,50
702599,2024-12-13,SAS24001441,1,H00009,320.01.0005,120,84.0805,120,YERLİ,2025-01-03,594,,0,2,35.15,02,HM1,287.0458,KAPALI,2024,12,50
702600,2024-12-13,SAS24001442,1,D00010,320.01.0018,120,191.4085,120,YERLİ,2025-01-03,594,,0,2,35.15,03,DG1,653.4572,KAPALI,2024,12,50
702601,2024-12-13,SAS24001442,2,H00011,320.01.0018,120,40.2788,120,YERLİ,2024-12-28,594,,0,2,35.15,02,HM1,137.5094,KAPALI,2024,12,50
702602,2024-12-16,SAS24001443,1,D00005,320.01.0018,1000,335.7387,1000,YERLİ,2025-01-15,591,,0,2,35.15,03,DG1,9551.5989,KAPALI,2024,12,51
702603,2024-12-16,SAS24001443,2,H00009,320.01.0018,2000,93.5698,2000,YERLİ,2025-02-14,591,,0,2,35.15,02,HM1,5324.0284,KAPALI,2024,12,51
702604,2024-12-16,SAS24001444,1,H00011,320.01.0004,2000,43.4161,2000,YERLİ,2024-12-26,591,,0,2,35.15,02,HM1,2470.3329,KAPALI,2024,12,51
702605,2024-12-16,SAS24001445,1,D00009,320.01.0001,10000,257.1792,10000,YERLİ,2025-03-16,591,,0,2,35.15,03,DG1,73166.202,KAPALI,2024,12,51
702606,2024-12-16,SAS24001445,2,H00010,320.01.0001,1000,23.9388,1000,YERLİ,2025-01-06,591,,0,2,35.15,02,HM1,681.0469,KAPALI,2024,12,51
702607,2024-12-16,SAS24001445,3,H00013,320.01.0001,10000,97.7582,10000,YERLİ,2025-01-15,591,,0,2,35.15,02,HM1,27811.7212,KAPALI,2024,12,51
702608,2024-12-16,SAS24001446,1,H00011,320.01.0012,120,36.7857,120,YERLİ,2024-12-31,591,,0,2,35.15,02,HM1,125.5842,KAPALI,2024,12,51
702609,2024-12-16,SAS24001446,2,H00006,320.01.0012,500,116.1851,500,YERLİ,2025-01-06,591,,0,2,35.15,02,HM1,1652.7041,KAPALI,2024,12,51
702610,2024-12-16,SAS24001446,3,H00014,320.01.0012,120,37.1628,120,YERLİ,2025-01-06,591,,0,2,35.15,02,HM1,126.8716,KAPALI,2024,12,51
702611,2024-12-17,SAS24001447,1,H00012,320.01.0015,120,32.2927,120,YERLİ,2025-01-31,590,,0,2,35.15,02,HM1,110.2453,KAPALI,2024,12,51
702612,2024-12-17,SAS24001448,1,D00010,320.01.0003,250,220.4919,250,İTHAL,2025-01-16,590,,0,2,35.15,03,DG1,1568.2212,KAPALI,2024,12,51
702613,2024-12-17,SAS24001448,2,H00016,320.01.0003,10000,80.1621,10000,İTHAL,2025-01-31,590,,0,2,35.15,02,HM1,22805.7183,KAPALI,2024,12,51
702614,2024-12-17,SAS24001448,3,D00012,320.01.0003,500,153.0078,500,İTHAL,2025-03-17,590,,0,2,35.15,03,DG1,2176.4979,KAPALI,2024,12,51
702615,2024-12-17,SAS24001449,1,D00001,320.01.0004,5000,43.3379,5000,YERLİ,2025-01-16,590,,0,2,35.15,03,DG1,6164.7084,KAPALI,2024,12,51
702616,2024-12-17,SAS24001449,2,H00013,320.01.0004,10000,99.1214,10000,YERLİ,2025-03-17,590,,0,2,35.15,02,HM1,28199.5448,KAPALI,2024,12,51
702617,2024-12-18,SAS24001450,1,H00004,320.01.0007,1000,78.251,1000,YERLİ,2024-12-28,589,,0,2,35.15,02,HM1,2226.202,KAPALI,2024,12,51
702618,2024-12-18,SAS24001451,1,H00005,320.01.0024,10000,59.9765,10000,YERLİ,2025-01-02,589,,0,2,35.15,02,HM1,17063.0156,KAPALI,2024,12,51
702619,2024-12-18,SAS24001451,2,H00004,320.01.0024,5000,67.0662,5000,YERLİ,2025-02-16,589,,0,2,35.15,02,HM1,9540,KAPALI,2024,12,51
702620,2024-12-19,SAS24001452,1,H00015,320.01.0007,5000,39.413,5000,YERLİ,2025-01-03,588,,0,2,35.15,02,HM1,5606.4011,KAPALI,2024,12,51
702621,2024-12-19,SAS24001453,1,D00002,320.01.0005,10000,60.9699,10000,YERLİ,2025-02-17,588,,0,2,35.15,03,DG1,17345.633,KAPALI,2024,12,51
702622,2024-12-19,SAS24001453,2,H00002,320.01.0005,250,22.2465,250,YERLİ,2025-01-09,588,,0,2,35.15,02,HM1,158.2255,KAPALI,2024,12,51
702623,2024-12-19,SAS24001454,1,H00013,320.01.0023,120,91.2854,120,İTHAL,2025-01-09,588,,0,2,35.15,02,HM1,311.6429,KAPALI,2024,12,51
702624,2024-12-19,SAS24001455,1,D00002,320.01.0003,1000,70.9205,1000,İTHAL,2025-03-19,588,,0,2,35.15,03,DG1,2017.6529,KAPALI,2024,12,51
702625,2024-12-19,SAS24001456,1,D00002,320.01.0025,500,62.8209,500,İTHAL,2025-01-18,588,,0,2,35.15,03,DG1,893.6117,KAPALI,2024,12,51
702626,2024-12-19,SAS24001456,2,H00007,320.01.0025,10000,46.1209,10000,İTHAL,2024-12-29,588,,0,2,35.15,02,HM1,13121.1664,KAPALI,2024,12,51
702627,2024-12-19,SAS24001457,1,D00005,320.01.0001,1000,334.8477,1000,YERLİ,2025-03-19,588,,0,2,35.15,03,DG1,9526.2504,KAPALI,2024,12,51
702628,2024-12-19,SAS24001457,2,D00010,320.01.0001,1000,231.3184,1000,YERLİ,2024-12-29,588,,0,2,35.15,03,DG1,6580.8933,KAPALI,2024,12,51
702629,2024-12-19,SAS24001457,3,H00006,320.01.0001,250,103.552,250,YERLİ,2025-01-09,588,,0,2,35.15,02,HM1,736.5007,KAPALI,2024,12,51
702630,2024-12-20,SAS24001458,1,H00005,320.01.0001,1000,56.0972,1000,YERLİ,2025-01-04,587,,0,2,35.15,02,HM1,1595.9374,KAPALI,2024,12,51
702631,2024-12-20,SAS24001458,2,D00003,320.01.0001,5000,297.6174,5000,YERLİ,2025-02-03,587,,0,2,35.15,03,DG1,42335.3343,KAPALI,2024,12,51
702632,2024-12-20,SAS24001459,1,H00010,320.01.0003,250,23.1545,250,İTHAL,2025-02-03,587,,0,2,35.15,02,HM1,164.6835,KAPALI,2024,12,51
702633,2024-12-20,SAS24001459,2,D00011,320.01.0003,500,10.3842,500,İTHAL,2025-01-10,587,,0,2,35.15,03,DG1,147.7127,KAPALI,2024,12,51
702634,2024-12-20,SAS24001460,1,D00012,320.01.0045,500,151.0097,500,YERLİ,2025-01-19,587,,0,2,35.15,03,DG1,2148.0754,KAPALI,2024,12,51
702635,2024-12-20,SAS24001460,2,H00007,320.01.0045,1000,52.1685,1000,YERLİ,2025-01-04,587,,0,2,35.15,02,HM1,1484.1679,KAPALI,2024,12,51
702636,2024-12-20,SAS24001461,1,D00008,320.01.0007,1000,361.9704,500,YERLİ,2025-02-18,587,-527,500,2,35.15,03,DG1,10297.8777,ACIK,2024,12,51
702637,2024-12-20,SAS24001461,2,H00005,320.01.0007,250,61.5465,250,YERLİ,2025-01-04,587,,0,2,35.15,02,HM1,437.7418,KAPALI,2024,12,51
702638,2024-12-23,SAS24001462,1,D00002,320.01.0019,250,63.211,250,YERLİ,2025-01-02,584,,0,2,35.15,03,DG1,449.5804,KAPALI,2024,12,52
702639,2024-12-23,SAS24001462,2,H00006,320.01.0019,10000,113.5497,10000,YERLİ,2025-01-02,584,,0,2,35.15,02,HM1,32304.3243,KAPALI,2024,12,52
702640,2024-12-23,SAS24001462,3,H00011,320.01.0019,120,42.793,120,YERLİ,2025-01-22,584,,0,2,35.15,02,HM1,146.0927,KAPALI,2024,12,52
702641,2024-12-23,SAS24001463,1,D00005,320.01.0011,500,306.2779,500,YERLİ,2025-02-21,584,,0,2,35.15,03,DG1,4356.7269,KAPALI,2024,12,52
702642,2024-12-23,SAS24001464,1,D00003,320.01.0006,5000,299.0207,5000,YERLİ,2025-01-07,584,,0,2,35.15,03,DG1,42534.9502,KAPALI,2024,12,52
702643,2024-12-23,SAS24001464,2,H00002,320.01.0006,250,19.934,0,YERLİ,2025-01-22,584,-554,250,2,35.15,02,HM1,141.7781,ACIK,2024,12,52
702644,2024-12-23,SAS24001465,1,H00013,320.01.0009,250,108.6311,250,YERLİ,2025-02-21,584,,0,2,35.15,02,HM1,772.6252,KAPALI,2024,12,52
702645,2024-12-23,SAS24001465,2,H00012,320.01.0009,2000,29.8461,2000,YERLİ,2025-01-22,584,,0,2,35.15,02,HM1,1698.2134,KAPALI,2024,12,52
702646,2024-12-23,SAS24001465,3,D00010,320.01.0009,500,220.1943,500,YERLİ,2025-03-23,584,,0,2,35.15,03,DG1,3132.2091,KAPALI,2024,12,52
702647,2024-12-24,SAS24001466,1,D00006,320.01.0011,5000,338.3855,5000,YERLİ,2025-02-22,583,,0,2,35.15,03,DG1,48134.495,KAPALI,2024,12,52
702648,2024-12-24,SAS24001466,2,H00004,320.01.0011,500,84.2824,500,YERLİ,2025-03-24,583,,0,2,35.15,02,HM1,1198.8962,KAPALI,2024,12,52
702649,2024-12-24,SAS24001466,3,D00004,320.01.0011,10000,67.4966,10000,YERLİ,2025-02-22,583,,0,2,35.15,03,DG1,19202.4467,KAPALI,2024,12,52
702650,2024-12-24,SAS24001467,1,H00006,320.01.0018,10000,116.1343,10000,YERLİ,2025-01-03,583,,0,2,35.15,02,HM1,33039.6302,KAPALI,2024,12,52
702651,2024-12-25,SAS24001468,1,D00003,320.01.0002,5000,334.6108,5000,YERLİ,2025-01-24,582,,0,2,35.15,03,DG1,47597.5533,KAPALI,2024,12,52
702652,2024-12-25,SAS24001468,2,H00004,320.01.0002,5000,75.5627,5000,YERLİ,2025-01-04,582,,0,2,35.15,02,HM1,10748.606,KAPALI,2024,12,52
702653,2024-12-25,SAS24001469,1,D00007,320.01.0048,5000,90.4385,5000,YERLİ,2025-02-08,582,,0,2,35.15,03,DG1,12864.6515,KAPALI,2024,12,52
702654,2024-12-25,SAS24001469,2,H00001,320.01.0048,1000,54.9496,1000,YERLİ,2025-01-04,582,,0,2,35.15,02,HM1,1563.2888,KAPALI,2024,12,52
702655,2024-12-25,SAS24001470,1,H00012,320.01.0011,2000,33.7573,1000,YERLİ,2025-02-23,582,-522,1000,2,35.15,02,HM1,1920.7568,ACIK,2024,12,52
702656,2024-12-25,SAS24001471,1,H00003,320.01.0030,500,83.9781,500,YERLİ,2025-01-24,582,,0,2,35.15,02,HM1,1194.5676,KAPALI,2024,12,52
702657,2024-12-26,SAS24001472,1,D00011,320.01.0001,5000,9.6432,5000,YERLİ,2025-01-25,581,,0,2,35.15,03,DG1,1371.7212,KAPALI,2024,12,52
702658,2024-12-26,SAS24001472,2,D00001,320.01.0001,2000,35.0817,2000,YERLİ,2025-03-26,581,,0,2,35.15,03,DG1,1996.1138,KAPALI,2024,12,52
702659,2024-12-27,SAS24001473,1,H00001,320.01.0055,250,59.6969,250,İTHAL,2025-03-27,580,,0,2,35.15,02,HM1,424.5868,KAPALI,2024,12,52
702660,2024-12-27,SAS24001474,1,D00008,320.01.0012,1000,310.8367,1000,YERLİ,2025-01-11,580,,0,2,35.15,03,DG1,8843.1494,KAPALI,2024,12,52
702661,2024-12-27,SAS24001474,2,H00002,320.01.0012,10000,21.4576,10000,YERLİ,2025-02-10,580,,0,2,35.15,02,HM1,6104.5804,KAPALI,2024,12,52
702662,2024-12-27,SAS24001475,1,H00009,320.01.0009,2000,84.0569,2000,YERLİ,2025-03-27,580,,0,2,35.15,02,HM1,4782.7539,KAPALI,2024,12,52
702663,2024-12-27,SAS24001476,1,H00003,320.01.0003,2000,89.1778,2000,İTHAL,2025-02-25,580,,0,2,35.15,02,HM1,5074.128,KAPALI,2024,12,52
702664,2024-12-30,SAS24001477,1,D00007,320.01.0004,1000,90.4984,1000,YERLİ,2025-02-13,577,,0,2,35.15,03,DG1,2574.6344,KAPALI,2024,12,1
702665,2024-12-30,SAS24001477,2,D00002,320.01.0004,500,62.0005,500,YERLİ,2025-03-30,577,,0,2,35.15,03,DG1,881.9417,KAPALI,2024,12,1
702666,2024-12-30,SAS24001478,1,H00010,320.01.0001,10000,25.3702,10000,YERLİ,2025-03-30,577,,0,2,35.15,02,HM1,7217.6956,KAPALI,2024,12,1
702667,2024-12-30,SAS24001478,2,D00006,320.01.0001,5000,356.2208,5000,YERLİ,2025-02-13,577,,0,2,35.15,03,DG1,50671.522,KAPALI,2024,12,1
702668,2024-12-31,SAS24001479,1,H00005,320.01.0007,1000,64.0717,1000,YERLİ,2025-01-10,576,,0,2,35.15,02,HM1,1822.808,KAPALI,2024,12,1
702669,2024-12-31,SAS24001479,2,H00002,320.01.0007,1000,19.9772,1000,YERLİ,2025-02-14,576,,0,2,35.15,02,HM1,568.3414,KAPALI,2024,12,1
702670,2024-12-31,SAS24001480,1,D00002,320.01.0021,10000,66.2737,10000,YERLİ,2025-02-14,576,,0,2,35.15,03,DG1,18854.5377,KAPALI,2024,12,1
702671,2025-01-01,SAS25001481,1,H00004,320.01.0007,250,80.4212,250,YERLİ,2025-03-02,575,,0,2,35.6,02,HM1,564.7556,KAPALI,2025,1,1
702672,2025-01-01,SAS25001481,2,D00009,320.01.0007,10000,287.8162,10000,YERLİ,2025-02-15,575,,0,2,35.6,03,DG1,80847.2472,KAPALI,2025,1,1
702673,2025-01-02,SAS25001482,1,H00004,320.01.0013,120,76.5188,120,YERLİ,2025-01-23,574,,0,2,35.6,02,HM1,257.9285,KAPALI,2025,1,1
702674,2025-01-02,SAS25001483,1,H00004,320.01.0005,500,70.0524,500,YERLİ,2025-02-16,574,,0,2,35.6,02,HM1,983.882,KAPALI,2025,1,1
702675,2025-01-03,SAS25001484,1,H00013,320.01.0055,10000,104.1457,10000,İTHAL,2025-01-13,573,,0,2,35.6,02,HM1,29254.4101,KAPALI,2025,1,1
702676,2025-01-03,SAS25001485,1,D00001,320.01.0006,1000,40.848,500,YERLİ,2025-02-02,573,-543,500,2,35.6,03,DG1,1147.4157,ACIK,2025,1,1
702677,2025-01-03,SAS25001486,1,H00001,320.01.0022,2000,50.8431,2000,YERLİ,2025-02-02,573,,0,2,35.6,02,HM1,2856.3539,KAPALI,2025,1,1
702678,2025-01-03,SAS25001487,1,H00012,320.01.0002,500,30.1766,500,YERLİ,2025-02-17,573,,0,2,35.6,02,HM1,423.8287,KAPALI,2025,1,1
702679,2025-01-03,SAS25001488,1,H00003,320.01.0020,2000,75.6859,2000,YERLİ,2025-01-18,573,,0,2,35.6,02,HM1,4252.0169,KAPALI,2025,1,1
702680,2025-01-03,SAS25001488,2,D00001,320.01.0020,5000,42.2984,2500,YERLİ,2025-01-18,573,-558,2500,2,35.6,03,DG1,5940.7865,ACIK,2025,1,1
702681,2025-01-06,SAS25001489,1,H00006,320.01.0003,120,120.0352,120,İTHAL,2025-01-27,570,,0,2,35.6,02,HM1,404.613,KAPALI,2025,1,2
702682,2025-01-06,SAS25001489,2,H00008,320.01.0003,120,66.3995,120,İTHAL,2025-02-20,570,,0,2,35.6,02,HM1,223.8185,KAPALI,2025,1,2
702683,2025-01-06,SAS25001489,3,H00003,320.01.0003,1000,88.4823,1000,İTHAL,2025-01-27,570,,0,2,35.6,02,HM1,2485.4579,KAPALI,2025,1,2
702684,2025-01-06,SAS25001490,1,D00008,320.01.0008,500,320.3578,500,YERLİ,2025-02-05,570,,0,2,35.6,03,DG1,4499.4073,KAPALI,2025,1,2
702685,2025-01-06,SAS25001490,2,H00006,320.01.0008,250,111.1384,250,YERLİ,2025-01-21,570,,0,2,35.6,02,HM1,780.4663,KAPALI,2025,1,2
702686,2025-01-06,SAS25001491,1,H00006,320.01.0051,500,110.3171,500,YERLİ,2025-02-20,570,,0,2,35.6,02,HM1,1549.3975,KAPALI,2025,1,2
702687,2025-01-06,SAS25001491,2,H00005,320.01.0051,5000,57.4923,5000,YERLİ,2025-03-07,570,,0,2,35.6,02,HM1,8074.7612,KAPALI,2025,1,2
702688,2025-01-06,SAS25001492,1,D00010,320.01.0026,2000,235.1488,2000,YERLİ,2025-04-06,570,,0,2,35.6,03,DG1,13210.6067,KAPALI,2025,1,2
702689,2025-01-06,SAS25001492,2,D00001,320.01.0026,250,41.9937,0,YERLİ,2025-04-06,570,-480,250,2,35.6,03,DG1,294.8996,ACIK,2025,1,2
702690,2025-01-06,SAS25001492,3,H00003,320.01.0026,10000,82.7224,10000,YERLİ,2025-02-05,570,,0,2,35.6,02,HM1,23236.6292,KAPALI,2025,1,2
702691,2025-01-06,SAS25001493,1,H00005,320.01.0001,500,59.5058,500,YERLİ,2025-03-07,570,,0,2,35.6,02,HM1,835.7556,KAPALI,2025,1,2
702692,2025-01-06,SAS25001493,2,D00002,320.01.0001,120,62.236,120,YERLİ,2025-02-05,570,,0,2,35.6,03,DG1,209.7843,KAPALI,2025,1,2
702693,2025-01-07,SAS25001494,1,H00002,320.01.0041,5000,21.7553,5000,İTHAL,2025-02-06,569,,0,2,35.6,02,HM1,3055.5197,KAPALI,2025,1,2
702694,2025-01-07,SAS25001495,1,D00007,320.01.0003,250,76.2473,250,İTHAL,2025-02-06,569,,0,2,35.6,03,DG1,535.4445,KAPALI,2025,1,2
702695,2025-01-07,SAS25001495,2,H00010,320.01.0003,10000,23.4149,10000,İTHAL,2025-01-17,569,,0,2,35.6,02,HM1,6577.2191,KAPALI,2025,1,2
702696,2025-01-07,SAS25001496,1,D00009,320.01.0019,500,231.9649,500,YERLİ,2025-02-21,569,,0,2,35.6,03,DG1,3257.934,KAPALI,2025,1,2
702697,2025-01-07,SAS25001496,2,D00002,320.01.0019,120,73.8401,120,YERLİ,2025-03-08,569,,0,2,35.6,03,DG1,248.8992,KAPALI,2025,1,2
702698,2025-01-08,SAS25001497,1,H00014,320.01.0001,1000,39.8485,1000,YERLİ,2025-02-22,568,,0,2,35.6,02,HM1,1119.3399,KAPALI,2025,1,2
702699,2025-01-08,SAS25001498,1,D00004,320.01.0037,500,72.7225,0,İTHAL,2025-01-29,568,-547,500,2,35.6,03,DG1,1021.3834,ACIK,2025,1,2
702700,2025-01-08,SAS25001499,1,H00007,320.01.0043,5000,50.4472,5000,İTHAL,2025-03-09,568,,0,2,35.6,02,HM1,7085.2809,KAPALI,2025,1,2
702701,2025-01-08,SAS25001499,2,D00004,320.01.0043,10000,69.2463,10000,İTHAL,2025-04-08,568,,0,2,35.6,03,DG1,19451.2079,KAPALI,2025,1,2
702702,2025-01-08,SAS25001500,1,D00006,320.01.0005,5000,356.8672,5000,YERLİ,2025-01-18,568,,0,2,35.6,03,DG1,50121.7978,KAPALI,2025,1,2
702703,2025-01-08,SAS25001501,1,H00010,320.01.0002,2000,25.8034,2000,YERLİ,2025-02-07,568,,0,2,35.6,02,HM1,1449.6292,KAPALI,2025,1,2
702704,2025-01-08,SAS25001501,2,H00015,320.01.0002,500,39.1848,500,YERLİ,2025-01-18,568,,0,2,35.6,02,HM1,550.3483,KAPALI,2025,1,2
702705,2025-01-08,SAS25001501,3,D00005,320.01.0002,120,341.0677,0,YERLİ,2025-02-07,568,-538,120,2,35.6,03,DG1,1149.6664,ACIK,2025,1,2
702706,2025-01-08,SAS25001502,1,H00013,320.01.0013,500,110.6264,500,YERLİ,2025-02-22,568,,0,2,35.6,02,HM1,1553.7416,KAPALI,2025,1,2
702707,2025-01-09,SAS25001503,1,H00003,320.01.0008,500,73.8209,0,YERLİ,2025-01-30,567,-546,500,2,35.6,02,HM1,1036.8104,ACIK,2025,1,2
702708,2025-01-09,SAS25001503,2,H00010,320.01.0008,1000,21.6982,1000,YERLİ,2025-02-23,567,,0,2,35.6,02,HM1,609.5,KAPALI,2025,1,2
702709,2025-01-09,SAS25001504,1,H00012,320.01.0013,250,30.9824,125,YERLİ,2025-02-23,567,-522,125,2,35.6,02,HM1,217.573,ACIK,2025,1,2
702710,2025-01-09,SAS25001505,1,H00008,320.01.0005,10000,64.2642,10000,YERLİ,2025-02-08,567,,0,2,35.6,02,HM1,18051.7416,KAPALI,2025,1,2
702711,2025-01-09,SAS25001505,2,H00007,320.01.0005,250,52.7838,250,YERLİ,2025-02-23,567,,0,2,35.6,02,HM1,370.6728,KAPALI,2025,1,2
702712,2025-01-09,SAS25001506,1,D00011,320.01.0002,120,9.8459,120,YERLİ,2025-04-09,567,,0,2,35.6,03,DG1,33.1884,KAPALI,2025,1,2
702713,2025-01-09,SAS25001506,2,H00009,320.01.0002,120,86.225,120,YERLİ,2025-02-23,567,,0,2,35.6,02,HM1,290.6461,KAPALI,2025,1,2
702714,2025-01-10,SAS25001507,1,H00014,320.01.0024,2000,38.9988,2000,YERLİ,2025-01-31,566,,0,2,35.6,02,HM1,2190.9438,KAPALI,2025,1,2
702715,2025-01-10,SAS25001507,2,H00010,320.01.0024,500,23.1433,500,YERLİ,2025-01-25,566,,0,2,35.6,02,HM1,325.0463,KAPALI,2025,1,2
702716,2025-01-10,SAS25001507,3,D00011,320.01.0024,120,9.526,120,YERLİ,2025-03-11,566,,0,2,35.6,03,DG1,32.1101,KAPALI,2025,1,2
702717,2025-01-10,SAS25001508,1,D00011,320.01.0036,2000,9.7344,2000,YERLİ,2025-02-24,566,,0,2,35.6,03,DG1,546.8764,KAPALI,2025,1,2
702718,2025-01-10,SAS25001509,1,H00006,320.01.0049,2000,125.6011,2000,YERLİ,2025-04-10,566,,0,2,35.6,02,HM1,7056.2416,KAPALI,2025,1,2
702719,2025-01-13,SAS25001510,1,H00010,320.01.0042,10000,26.508,10000,YERLİ,2025-01-28,563,,0,2,35.6,02,HM1,7446.0674,KAPALI,2025,1,3
702720,2025-01-13,SAS25001511,1,D00010,320.01.0026,1000,197.8401,1000,YERLİ,2025-01-28,563,,0,2,35.6,03,DG1,5557.3062,KAPALI,2025,1,3
702721,2025-01-13,SAS25001511,2,H00012,320.01.0026,5000,31.4018,5000,YERLİ,2025-02-03,563,,0,2,35.6,02,HM1,4410.3652,KAPALI,2025,1,3
702722,2025-01-13,SAS25001512,1,D00010,320.01.0014,5000,201.502,2500,YERLİ,2025-01-23,563,-553,2500,2,35.6,03,DG1,28300.8427,ACIK,2025,1,3
702723,2025-01-14,SAS25001513,1,H00006,320.01.0005,2000,117.9691,2000,YERLİ,2025-03-15,562,,0,2,35.6,02,HM1,6627.4775,KAPALI,2025,1,3
702724,2025-01-14,SAS25001513,2,D00002,320.01.0005,250,72.363,250,YERLİ,2025-01-24,562,,0,2,35.6,03,DG1,508.1671,KAPALI,2025,1,3
702725,2025-01-14,SAS25001514,1,H00004,320.01.0002,1000,75.4362,1000,YERLİ,2025-02-13,562,,0,2,35.6,02,HM1,2118.9944,KAPALI,2025,1,3
702726,2025-01-14,SAS25001514,2,H00001,320.01.0002,500,56.6665,500,YERLİ,2025-02-13,562,,0,2,35.6,02,HM1,795.8778,KAPALI,2025,1,3
702727,2025-01-14,SAS25001514,3,H00008,320.01.0002,1000,75.4671,1000,YERLİ,2025-01-29,562,,0,2,35.6,02,HM1,2119.8624,KAPALI,2025,1,3
702728,2025-01-14,SAS25001515,1,D00009,320.01.0007,500,278.942,500,YERLİ,2025-01-29,562,,0,2,35.6,03,DG1,3917.7247,KAPALI,2025,1,3
702729,2025-01-14,SAS25001515,2,H00011,320.01.0007,1000,37.4146,500,YERLİ,2025-02-13,562,-532,500,2,35.6,02,HM1,1050.9719,ACIK,2025,1,3
702730,2025-01-14,SAS25001516,1,H00014,320.01.0021,120,39.7788,120,YERLİ,2025-01-29,562,,0,2,35.6,02,HM1,134.0858,KAPALI,2025,1,3
702731,2025-01-14,SAS25001516,2,D00005,320.01.0021,1000,277.1499,1000,YERLİ,2025-01-29,562,,0,2,35.6,03,DG1,7785.1096,KAPALI,2025,1,3
