INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
702487,2024-11-07,SAS24001364,3,H00011,320.01.0004,1000,58.3611,1000,YERLİ,2024-12-07,630,,0,2,34.7,02,HM1,1681.8761,KAPALI,2024,11,45
702488,2024-11-07,SAS24001365,1,H00002,320.01.0002,120,106.1853,120,YERLİ,2025-01-06,630,,0,2,34.7,02,HM1,367.2114,KAPALI,2024,11,45
702489,2024-11-07,SAS24001365,2,D00008,320.01.0002,5000,352.9766,5000,YERLİ,2024-12-07,630,,0,2,34.7,03,DG1,50861.1816,KAPALI,2024,11,45
702490,2024-11-07,SAS24001366,1,H00002,320.01.0003,1000,99.9143,1000,YERLİ,2024-11-28,630,,0,2,34.7,02,HM1,2879.3746,KAPALI,2024,11,45
702491,2024-11-07,SAS24001366,2,H00007,320.01.0003,5000,97.2541,5000,YERLİ,2025-02-05,630,,0,2,34.7,02,HM1,14013.5591,KAPALI,2024,11,45
702492,2024-11-07,SAS24001366,3,H00010,320.01.0003,10000,26.9445,10000,YERLİ,2024-11-28,630,,0,2,34.7,02,HM1,7764.9856,KAPALI,2024,11,45
702493,2024-11-07,SAS24001367,1,D00002,320.01.0002,120,166.284,120,YERLİ,2024-12-22,630,,0,2,34.7,03,DG1,575.0455,KAPALI,2024,11,45
702494,2024-11-07,SAS24001368,1,D00005,320.01.0046,250,323.0787,250,YERLİ,2024-11-22,630,,0,2,34.7,03,DG1,2327.6563,KAPALI,2024,11,45
702495,2024-11-07,SAS24001368,2,H00016,320.01.0046,5000,46.6925,5000,YERLİ,2024-11-17,630,,0,2,34.7,02,HM1,6728.0259,KAPALI,2024,11,45
702496,2024-11-07,SAS24001368,3,H00005,320.01.0046,2000,56.465,2000,YERLİ,2025-01-06,630,,0,2,34.7,02,HM1,3254.4669,KAPALI,2024,11,45
702497,2024-11-07,SAS24001369,1,H00015,320.01.0011,1000,24.6696,1000,YERLİ,2025-02-05,630,,0,2,34.7,02,HM1,710.9395,KAPALI,2024,11,45
702498,2024-11-07,SAS24001369,2,D00002,320.01.0011,120,158.2416,120,YERLİ,2024-11-28,630,,0,2,34.7,03,DG1,547.2332,KAPALI,2024,11,45
702499,2024-11-08,SAS24001370,1,H00014,320.01.0023,500,95.0597,500,YERLİ,2024-11-18,629,,0,2,34.7,02,HM1,1369.7363,KAPALI,2024,11,45
702500,2024-11-08,SAS24001371,1,D00004,320.01.0033,10000,26.991,10000,YERLİ,2024-12-08,629,,0,2,34.7,03,DG1,7778.3862,KAPALI,2024,11,45
702501,2024-11-08,SAS24001371,2,D00008,320.01.0033,500,386.3627,500,YERLİ,2024-12-23,629,,0,2,34.7,03,DG1,5567.1859,KAPALI,2024,11,45
702502,2024-11-08,SAS24001371,3,D00004,320.01.0033,120,27.4653,120,YERLİ,2024-11-23,629,,0,2,34.7,03,DG1,94.9809,KAPALI,2024,11,45
702503,2024-11-08,SAS24001372,1,D00007,320.01.0002,2000,152.828,2000,YERLİ,2024-11-29,629,,0,2,34.7,03,DG1,8808.5303,KAPALI,2024,11,45
702504,2024-11-08,SAS24001372,2,H00007,320.01.0002,250,102.8696,250,YERLİ,2024-12-08,629,,0,2,34.7,02,HM1,741.1354,KAPALI,2024,11,45
702505,2024-11-11,SAS24001373,1,H00014,320.01.0002,10000,92.7194,10000,YERLİ,2024-12-26,626,,0,2,34.7,02,HM1,26720.2882,KAPALI,2024,11,46
702506,2024-11-12,SAS24001374,1,D00008,320.01.0013,250,357.7879,250,YERLİ,2024-12-12,625,,0,2,34.7,03,DG1,2577.7226,KAPALI,2024,11,46
702507,2024-11-12,SAS24001375,1,H00011,320.01.0055,120,51.781,120,YERLİ,2025-01-11,625,,0,2,34.7,02,HM1,179.0697,KAPALI,2024,11,46
702508,2024-11-12,SAS24001375,2,H00007,320.01.0055,1000,114.4947,1000,YERLİ,2025-01-11,625,,0,2,34.7,02,HM1,3299.5591,KAPALI,2024,11,46
702509,2024-11-12,SAS24001376,1,H00002,320.01.0008,500,103.4529,500,YERLİ,2024-11-22,625,,0,2,34.7,02,HM1,1490.6758,KAPALI,2024,11,46
702510,2024-11-12,SAS24001376,2,H00003,320.01.0008,5000,31.2842,5000,YERLİ,2025-01-11,625,,0,2,34.7,02,HM1,4507.8098,KAPALI,2024,11,46
702511,2024-11-13,SAS24001377,1,H00004,320.01.0017,2000,24.0595,2000,YERLİ,2024-12-04,624,,0,2,34.7,02,HM1,1386.7147,KAPALI,2024,11,46
702512,2024-11-13,SAS24001378,1,H00011,320.01.0004,250,58.9072,250,YERLİ,2024-11-28,624,,0,2,34.7,02,HM1,424.4035,KAPALI,2024,11,46
702513,2024-11-14,SAS24001379,1,H00001,320.01.0050,5000,55.992,5000,YERLİ,2025-01-13,623,,0,2,34.7,02,HM1,8068.0115,KAPALI,2024,11,46
702514,2024-11-14,SAS24001380,1,D00002,320.01.0003,5000,148.8953,5000,YERLİ,2024-12-14,623,,0,2,34.7,03,DG1,21454.6542,KAPALI,2024,11,46
702515,2024-11-14,SAS24001381,1,H00010,320.01.0002,500,27.1578,500,YERLİ,2024-12-05,623,,0,2,34.7,02,HM1,391.3228,KAPALI,2024,11,46
702516,2024-11-14,SAS24001381,2,D00003,320.01.0002,2000,291.2085,2000,YERLİ,2024-11-29,623,,0,2,34.7,03,DG1,16784.3516,KAPALI,2024,11,46
702517,2024-11-15,SAS24001382,1,H00001,320.01.0024,1000,51.2231,1000,YERLİ,2024-12-30,622,,0,2,34.7,02,HM1,1476.17,KAPALI,2024,11,46
702518,2024-11-15,SAS24001383,1,H00002,320.01.0001,2000,93.6231,2000,YERLİ,2025-01-14,622,,0,2,34.7,02,HM1,5396.1441,KAPALI,2024,11,46
702519,2024-11-15,SAS24001384,1,D00011,320.01.0013,500,78.0542,500,YERLİ,2025-02-13,622,,0,2,34.7,03,DG1,1124.7003,KAPALI,2024,11,46
702520,2024-11-15,SAS24001384,2,H00005,320.01.0013,500,60.1917,500,YERLİ,2024-11-25,622,,0,2,34.7,02,HM1,867.3156,KAPALI,2024,11,46
702521,2024-11-15,SAS24001384,3,D00011,320.01.0013,5000,82.0646,5000,YERLİ,2024-12-06,622,,0,2,34.7,03,DG1,11824.8703,KAPALI,2024,11,46
702522,2024-11-18,SAS24001385,1,D00011,320.01.0004,120,80.2251,120,YERLİ,2024-12-18,619,,0,2,34.7,03,DG1,277.4355,KAPALI,2024,11,47
702523,2024-11-18,SAS24001385,2,D00001,320.01.0004,10000,287.727,10000,YERLİ,2024-12-03,619,,0,2,34.7,03,DG1,82918.4438,KAPALI,2024,11,47
702524,2024-11-18,SAS24001386,1,H00008,320.01.0013,1000,24.24,1000,YERLİ,2024-12-03,619,,0,2,34.7,02,HM1,698.5591,KAPALI,2024,11,47
702525,2024-11-18,SAS24001386,2,H00008,320.01.0013,10000,25.0965,10000,YERLİ,2024-12-09,619,,0,2,34.7,02,HM1,7232.4207,KAPALI,2024,11,47
702526,2024-11-18,SAS24001386,3,H00007,320.01.0013,500,104.069,500,YERLİ,2024-12-18,619,,0,2,34.7,02,HM1,1499.5533,KAPALI,2024,11,47
702527,2024-11-18,SAS24001387,1,H00002,320.01.0040,120,112.0407,120,YERLİ,2024-12-03,619,,0,2,34.7,02,HM1,387.4606,KAPALI,2024,11,47
702528,2024-11-18,SAS24001388,1,H00004,320.01.0050,1000,23.7887,1000,YERLİ,2024-12-09,619,,0,2,34.7,02,HM1,685.5533,KAPALI,2024,11,47
702529,2024-11-18,SAS24001388,2,H00013,320.01.0050,10000,59.6002,10000,YERLİ,2024-12-18,619,,0,2,34.7,02,HM1,17175.8501,KAPALI,2024,11,47
702530,2024-11-19,SAS24001389,1,D00008,320.01.0015,5000,350.3285,5000,İTHAL,2025-02-17,618,,0,2,34.7,03,DG1,50479.611,KAPALI,2024,11,47
702531,2024-11-19,SAS24001389,2,H00008,320.01.0015,250,20.1092,250,İTHAL,2025-01-18,618,,0,2,34.7,02,HM1,144.879,KAPALI,2024,11,47
702532,2024-11-19,SAS24001390,1,D00009,320.01.0005,2000,79.0864,2000,İTHAL,2024-12-04,618,,0,2,34.7,03,DG1,4558.2939,KAPALI,2024,11,47
702533,2024-11-19,SAS24001391,1,D00011,320.01.0012,5000,81.4522,5000,YERLİ,2024-12-10,618,,0,2,34.7,03,DG1,11736.6282,KAPALI,2024,11,47
702534,2024-11-19,SAS24001392,1,D00002,320.01.0030,2000,166.4111,1000,YERLİ,2025-02-17,618,-528,1000,2,34.7,03,DG1,9591.4179,ACIK,2024,11,47
702535,2024-11-19,SAS24001393,1,H00012,320.01.0003,500,98.0788,500,YERLİ,2025-02-17,618,,0,2,34.7,02,HM1,1413.2392,KAPALI,2024,11,47
702536,2024-11-20,SAS24001394,1,H00013,320.01.0012,500,57.8726,500,YERLİ,2025-01-04,617,,0,2,34.7,02,HM1,833.8991,KAPALI,2024,11,47
702537,2024-11-20,SAS24001395,1,H00003,320.01.0030,250,36.8565,250,YERLİ,2024-12-20,617,,0,2,34.7,02,HM1,265.5367,KAPALI,2024,11,47
702538,2024-11-20,SAS24001395,2,D00004,320.01.0030,10000,27.5497,10000,YERLİ,2024-12-11,617,,0,2,34.7,03,DG1,7939.3948,KAPALI,2024,11,47
702539,2024-11-20,SAS24001395,3,D00011,320.01.0030,1000,72.374,1000,YERLİ,2024-12-20,617,,0,2,34.7,03,DG1,2085.7061,KAPALI,2024,11,47
702540,2024-11-20,SAS24001396,1,H00016,320.01.0019,5000,47.0023,5000,YERLİ,2024-12-20,617,,0,2,34.7,02,HM1,6772.6657,KAPALI,2024,11,47
702541,2024-11-20,SAS24001396,2,D00008,320.01.0019,1000,361.3084,1000,YERLİ,2024-12-20,617,,0,2,34.7,03,DG1,10412.3458,KAPALI,2024,11,47
702542,2024-11-20,SAS24001397,1,H00002,320.01.0053,10000,100.8481,0,YERLİ,2024-12-11,617,-596,10000,2,34.7,02,HM1,29062.853,ACIK,2024,11,47
702543,2024-11-20,SAS24001398,1,D00006,320.01.0002,500,192.8593,500,YERLİ,2024-12-20,617,,0,2,34.7,03,DG1,2778.9524,KAPALI,2024,11,47
702544,2024-11-20,SAS24001398,2,H00012,320.01.0002,250,111.5544,250,YERLİ,2024-11-30,617,,0,2,34.7,02,HM1,803.7061,KAPALI,2024,11,47
702545,2024-11-21,SAS24001399,1,D00010,320.01.0001,5000,359.8766,0,YERLİ,2025-01-20,616,-556,5000,2,34.7,03,DG1,51855.4179,ACIK,2024,11,47
702546,2024-11-21,SAS24001399,2,H00004,320.01.0001,250,22.6858,250,YERLİ,2025-02-19,616,,0,2,34.7,02,HM1,163.4424,KAPALI,2024,11,47
702547,2024-11-21,SAS24001399,3,H00003,320.01.0001,500,35.9132,500,YERLİ,2024-12-01,616,,0,2,34.7,02,HM1,517.4813,KAPALI,2024,11,47
702548,2024-11-21,SAS24001400,1,H00001,320.01.0001,250,60.6741,250,YERLİ,2025-01-20,616,,0,2,34.7,02,HM1,437.1333,KAPALI,2024,11,47
702549,2024-11-22,SAS24001401,1,D00010,320.01.0019,1000,321.1369,1000,YERLİ,2024-12-22,615,,0,2,34.7,03,DG1,9254.6657,KAPALI,2024,11,47
702550,2024-11-22,SAS24001402,1,D00009,320.01.0008,5000,80.7023,5000,YERLİ,2024-12-13,615,,0,2,34.7,03,DG1,11628.5735,KAPALI,2024,11,47
702551,2024-11-25,SAS24001403,1,H00016,320.01.0010,250,48.7962,250,YERLİ,2024-12-25,612,,0,2,34.7,02,HM1,351.5576,KAPALI,2024,11,48
702552,2024-11-25,SAS24001403,2,H00004,320.01.0010,1000,25.3953,1000,YERLİ,2024-12-05,612,,0,2,34.7,02,HM1,731.853,KAPALI,2024,11,48
702553,2024-11-25,SAS24001403,3,H00006,320.01.0010,120,119.874,120,YERLİ,2025-01-09,612,,0,2,34.7,02,HM1,414.5499,KAPALI,2024,11,48
702554,2024-11-25,SAS24001404,1,H00014,320.01.0010,5000,101.7466,5000,YERLİ,2025-01-09,612,,0,2,34.7,02,HM1,14660.8934,KAPALI,2024,11,48
702555,2024-11-25,SAS24001404,2,D00003,320.01.0010,1000,320.9816,1000,YERLİ,2025-02-23,612,,0,2,34.7,03,DG1,9250.1902,KAPALI,2024,11,48
702556,2024-11-25,SAS24001404,3,H00005,320.01.0010,1000,53.6198,1000,YERLİ,2025-01-24,612,,0,2,34.7,02,HM1,1545.2392,KAPALI,2024,11,48
702557,2024-11-26,SAS24001405,1,H00012,320.01.0013,500,102.0832,0,YERLİ,2024-12-26,611,-581,500,2,34.7,02,HM1,1470.9395,ACIK,2024,11,48
702558,2024-11-27,SAS24001406,1,D00011,320.01.0002,2000,80.8586,2000,YERLİ,2025-01-26,610,,0,2,34.7,03,DG1,4660.438,KAPALI,2024,11,48
702559,2024-11-27,SAS24001407,1,D00001,320.01.0030,250,287.7652,250,YERLİ,2025-01-11,610,,0,2,34.7,03,DG1,2073.2363,KAPALI,2024,11,48
702560,2024-11-27,SAS24001407,2,H00003,320.01.0030,10000,35.0803,10000,YERLİ,2025-01-11,610,,0,2,34.7,02,HM1,10109.5965,KAPALI,2024,11,48
702561,2024-11-28,SAS24001408,1,H00015,320.01.0002,5000,26.8953,5000,YERLİ,2024-12-08,609,,0,2,34.7,02,HM1,3875.4035,KAPALI,2024,11,48
702562,2024-11-28,SAS24001409,1,H00007,320.01.0006,2000,115.1837,1000,YERLİ,2024-12-28,609,-579,1000,2,34.7,02,HM1,6638.83,ACIK,2024,11,48
702563,2024-11-28,SAS24001409,2,H00014,320.01.0006,250,99.56,250,YERLİ,2024-12-19,609,,0,2,34.7,02,HM1,717.2911,KAPALI,2024,11,48
702564,2024-11-28,SAS24001409,3,D00011,320.01.0006,500,74.8154,500,YERLİ,2025-01-12,609,,0,2,34.7,03,DG1,1078.0317,KAPALI,2024,11,48
702565,2024-11-28,SAS24001410,1,H00001,320.01.0008,500,51.7368,500,YERLİ,2024-12-28,609,,0,2,34.7,02,HM1,745.487,KAPALI,2024,11,48
702566,2024-12-02,SAS24001411,1,H00006,320.01.0016,10000,111.5091,10000,İTHAL,2024-12-17,605,,0,2,35.15,02,HM1,31723.7838,KAPALI,2024,12,49
702567,2024-12-02,SAS24001411,2,H00004,320.01.0016,1000,21.4048,1000,İTHAL,2025-01-01,605,,0,2,35.15,02,HM1,608.9559,KAPALI,2024,12,49
702568,2024-12-02,SAS24001412,1,H00011,320.01.0005,120,53.779,120,İTHAL,2025-01-16,605,,0,2,35.15,02,HM1,183.5983,KAPALI,2024,12,49
702569,2024-12-02,SAS24001412,2,H00010,320.01.0005,2000,26.456,0,İTHAL,2025-01-01,605,-575,2000,2,35.15,02,HM1,1505.3201,ACIK,2024,12,49
702570,2024-12-02,SAS24001413,1,H00014,320.01.0038,1000,99.902,1000,YERLİ,2024-12-17,605,,0,2,35.15,02,HM1,2842.1622,KAPALI,2024,12,49
702571,2024-12-02,SAS24001413,2,D00008,320.01.0038,5000,378.2021,5000,YERLİ,2025-01-16,605,,0,2,35.15,03,DG1,53798.3073,KAPALI,2024,12,49
702572,2024-12-03,SAS24001414,1,H00006,320.01.0001,1000,105.5768,1000,YERLİ,2025-02-01,604,,0,2,35.15,02,HM1,3003.6074,KAPALI,2024,12,49
702573,2024-12-03,SAS24001414,2,H00003,320.01.0001,500,36.5269,500,YERLİ,2025-01-02,604,,0,2,35.15,02,HM1,519.5861,KAPALI,2024,12,49
702574,2024-12-03,SAS24001414,3,H00013,320.01.0001,10000,61.6846,10000,YERLİ,2024-12-18,604,,0,2,35.15,02,HM1,17548.9616,KAPALI,2024,12,49
702575,2024-12-03,SAS24001415,1,H00004,320.01.0016,500,22.3606,500,İTHAL,2025-01-02,604,,0,2,35.15,02,HM1,318.074,KAPALI,2024,12,49
702576,2024-12-03,SAS24001415,2,H00010,320.01.0016,1000,27.5308,1000,İTHAL,2025-01-02,604,,0,2,35.15,02,HM1,783.2376,KAPALI,2024,12,49
702577,2024-12-03,SAS24001416,1,H00012,320.01.0029,1000,103.3122,1000,İTHAL,2024-12-24,604,,0,2,35.15,02,HM1,2939.1807,KAPALI,2024,12,49
702578,2024-12-03,SAS24001417,1,D00010,320.01.0042,1000,365.2345,1000,YERLİ,2024-12-18,604,,0,2,35.15,03,DG1,10390.7397,KAPALI,2024,12,49
702579,2024-12-04,SAS24001418,1,D00008,320.01.0001,1000,383.392,500,YERLİ,2025-02-02,603,-543,500,2,35.15,03,DG1,10907.3115,ACIK,2024,12,49
702580,2024-12-04,SAS24001419,1,H00011,320.01.0011,500,51.3712,500,YERLİ,2025-01-18,603,,0,2,35.15,02,HM1,730.7425,KAPALI,2024,12,49
702581,2024-12-04,SAS24001419,2,H00015,320.01.0011,5000,25.8257,5000,YERLİ,2024-12-14,603,,0,2,35.15,02,HM1,3673.6415,KAPALI,2024,12,49
702582,2024-12-04,SAS24001419,3,H00003,320.01.0011,10000,38.9832,10000,YERLİ,2024-12-19,603,,0,2,35.15,02,HM1,11090.5263,KAPALI,2024,12,49
702583,2024-12-05,SAS24001420,1,H00011,320.01.0026,250,52.8534,250,YERLİ,2024-12-26,602,,0,2,35.15,02,HM1,375.9132,KAPALI,2024,12,49
702584,2024-12-05,SAS24001421,1,H00016,320.01.0036,500,52.6282,500,İTHAL,2025-01-19,602,,0,2,35.15,02,HM1,748.623,KAPALI,2024,12,49
702585,2024-12-05,SAS24001421,2,H00012,320.01.0036,2000,94.856,2000,İTHAL,2024-12-26,602,,0,2,35.15,02,HM1,5397.2119,KAPALI,2024,12,49
702586,2024-12-05,SAS24001422,1,D00004,320.01.0001,1000,25.7165,1000,YERLİ,2024-12-20,602,,0,2,35.15,03,DG1,731.6216,KAPALI,2024,12,49
702587,2024-12-05,SAS24001423,1,D00007,320.01.0039,10000,156.8443,10000,YERLİ,2025-02-03,602,,0,2,35.15,03,DG1,44621.4225,KAPALI,2024,12,49
702588,2024-12-05,SAS24001424,1,H00016,320.01.0004,2000,44.7192,2000,YERLİ,2025-01-04,602,,0,2,35.15,02,HM1,2544.478,KAPALI,2024,12,49
702589,2024-12-06,SAS24001425,1,H00014,320.01.0011,5000,86.6154,5000,YERLİ,2025-01-20,601,,0,2,35.15,02,HM1,12320.825,KAPALI,2024,12,49
702590,2024-12-06,SAS24001426,1,D00002,320.01.0018,5000,152.853,5000,İTHAL,2024-12-21,601,,0,2,35.15,03,DG1,21742.9587,KAPALI,2024,12,49
702591,2024-12-06,SAS24001426,2,H00005,320.01.0018,10000,50.8478,10000,İTHAL,2024-12-16,601,,0,2,35.15,02,HM1,14465.9459,KAPALI,2024,12,49
702592,2024-12-06,SAS24001427,1,H00010,320.01.0026,2000,24.9197,2000,YERLİ,2025-03-06,601,,0,2,35.15,02,HM1,1417.9061,KAPALI,2024,12,49
702593,2024-12-06,SAS24001427,2,H00013,320.01.0026,250,63.3861,250,YERLİ,2024-12-16,601,,0,2,35.15,02,HM1,450.8257,KAPALI,2024,12,49
702594,2024-12-06,SAS24001427,3,H00013,320.01.0026,5000,54.7273,5000,YERLİ,2025-03-06,601,,0,2,35.15,02,HM1,7784.8222,KAPALI,2024,12,49
702595,2024-12-09,SAS24001428,1,H00007,320.01.0003,120,109.0266,120,YERLİ,2024-12-30,598,,0,2,35.15,02,HM1,372.2103,KAPALI,2024,12,50
702596,2024-12-09,SAS24001428,2,D00011,320.01.0003,500,72.072,500,YERLİ,2024-12-19,598,,0,2,35.15,03,DG1,1025.2063,KAPALI,2024,12,50
702597,2024-12-10,SAS24001429,1,D00001,320.01.0033,1000,332.6094,1000,YERLİ,2024-12-20,597,,0,2,35.15,03,DG1,9462.5718,KAPALI,2024,12,50
702598,2024-12-10,SAS24001430,1,H00010,320.01.0008,250,27.6893,250,YERLİ,2024-12-20,597,,0,2,35.15,02,HM1,196.9367,KAPALI,2024,12,50
702599,2024-12-10,SAS24001431,1,H00011,320.01.0041,250,61.6011,250,YERLİ,2025-01-24,597,,0,2,35.15,02,HM1,438.1302,KAPALI,2024,12,50
702600,2024-12-10,SAS24001431,2,H00013,320.01.0041,120,52.8318,120,YERLİ,2024-12-20,597,,0,2,35.15,02,HM1,180.3646,KAPALI,2024,12,50
702601,2024-12-11,SAS24001432,1,H00005,320.01.0001,120,56.7841,120,YERLİ,2025-02-09,596,,0,2,35.15,02,HM1,193.8575,KAPALI,2024,12,50
702602,2024-12-11,SAS24001432,2,H00001,320.01.0001,250,57.3819,250,YERLİ,2024-12-26,596,,0,2,35.15,02,HM1,408.1216,KAPALI,2024,12,50
702603,2024-12-11,SAS24001432,3,H00013,320.01.0001,250,66.8433,0,YERLİ,2025-03-11,596,-506,250,2,35.15,02,HM1,475.4147,ACIK,2024,12,50
702604,2024-12-11,SAS24001433,1,D00011,320.01.0002,250,79.1582,250,YERLİ,2025-01-10,596,,0,2,35.15,03,DG1,563.0028,KAPALI,2024,12,50
702605,2024-12-11,SAS24001433,2,H00008,320.01.0002,2000,25.0578,2000,YERLİ,2025-01-25,596,,0,2,35.15,02,HM1,1425.7639,KAPALI,2024,12,50
702606,2024-12-11,SAS24001434,1,D00003,320.01.0027,2000,337.1991,2000,YERLİ,2024-12-26,596,,0,2,35.15,03,DG1,19186.293,KAPALI,2024,12,50
702607,2024-12-11,SAS24001434,2,D00009,320.01.0027,10000,79.0446,10000,YERLİ,2025-03-11,596,,0,2,35.15,03,DG1,22487.7952,KAPALI,2024,12,50
702608,2024-12-11,SAS24001435,1,H00006,320.01.0048,500,122.3142,500,YERLİ,2024-12-21,596,,0,2,35.15,02,HM1,1739.889,KAPALI,2024,12,50
702609,2024-12-11,SAS24001435,2,H00015,320.01.0048,2000,25.8447,2000,YERLİ,2024-12-21,596,,0,2,35.15,02,HM1,1470.5377,KAPALI,2024,12,50
702610,2024-12-11,SAS24001435,3,D00012,320.01.0048,120,181.409,120,YERLİ,2025-03-11,596,,0,2,35.15,03,DG1,619.3195,KAPALI,2024,12,50
702611,2024-12-12,SAS24001436,1,H00005,320.01.0001,250,48.5369,125,YERLİ,2025-01-11,595,-565,125,2,35.15,02,HM1,345.2127,ACIK,2024,12,50
702612,2024-12-13,SAS24001437,1,H00010,320.01.0004,1000,29.5271,1000,YERLİ,2024-12-23,594,,0,2,35.15,02,HM1,840.0313,KAPALI,2024,12,50
702613,2024-12-13,SAS24001437,2,H00003,320.01.0004,5000,37.1715,5000,YERLİ,2025-01-03,594,,0,2,35.15,02,HM1,5287.5533,KAPALI,2024,12,50
702614,2024-12-13,SAS24001438,1,H00002,320.01.0012,250,112.4312,250,YERLİ,2025-03-13,594,,0,2,35.15,02,HM1,799.6529,KAPALI,2024,12,50
702615,2024-12-16,SAS24001439,1,H00002,320.01.0012,120,106.3489,120,YERLİ,2024-12-26,591,,0,2,35.15,02,HM1,363.0688,KAPALI,2024,12,51
702616,2024-12-16,SAS24001439,2,D00004,320.01.0012,500,26.5094,500,YERLİ,2025-03-16,591,,0,2,35.15,03,DG1,377.0896,KAPALI,2024,12,51
702617,2024-12-16,SAS24001439,3,D00012,320.01.0012,1000,174.6454,500,YERLİ,2025-02-14,591,-531,500,2,35.15,03,DG1,4968.5747,ACIK,2024,12,51
702618,2024-12-17,SAS24001440,1,D00009,320.01.0013,5000,79.469,5000,YERLİ,2024-12-27,590,,0,2,35.15,03,DG1,11304.2674,KAPALI,2024,12,51
702619,2024-12-17,SAS24001440,2,D00009,320.01.0013,120,69.2916,120,YERLİ,2025-01-16,590,,0,2,35.15,03,DG1,236.5574,KAPALI,2024,12,51
702620,2024-12-17,SAS24001441,1,H00016,320.01.0020,10000,54.0288,10000,YERLİ,2025-01-16,590,,0,2,35.15,02,HM1,15370.9246,KAPALI,2024,12,51
702621,2024-12-18,SAS24001442,1,D00002,320.01.0026,2000,178.4019,2000,YERLİ,2025-01-02,589,,0,2,35.15,03,DG1,10150.8905,KAPALI,2024,12,51
702622,2024-12-18,SAS24001442,2,D00010,320.01.0026,250,383.4894,250,YERLİ,2025-02-16,589,,0,2,35.15,03,DG1,2727.5206,KAPALI,2024,12,51
702623,2024-12-18,SAS24001442,3,D00010,320.01.0026,1000,391.979,1000,YERLİ,2024-12-28,589,,0,2,35.15,03,DG1,11151.6074,KAPALI,2024,12,51
702624,2024-12-18,SAS24001443,1,H00005,320.01.0007,250,57.2419,250,İTHAL,2025-01-17,589,,0,2,35.15,02,HM1,407.1259,KAPALI,2024,12,51
702625,2024-12-18,SAS24001443,2,H00011,320.01.0007,10000,58.7724,10000,İTHAL,2025-01-08,589,,0,2,35.15,02,HM1,16720.4552,KAPALI,2024,12,51
702626,2024-12-18,SAS24001443,3,D00001,320.01.0007,250,309.0851,250,İTHAL,2025-03-18,589,,0,2,35.15,03,DG1,2198.3293,KAPALI,2024,12,51
702627,2024-12-18,SAS24001444,1,H00009,320.01.0001,10000,25.5202,10000,YERLİ,2025-01-02,589,,0,2,35.15,02,HM1,7260.3698,KAPALI,2024,12,51
702628,2024-12-18,SAS24001444,2,D00001,320.01.0001,250,291.3788,250,YERLİ,2025-02-16,589,,0,2,35.15,03,DG1,2072.3954,KAPALI,2024,12,51
702629,2024-12-18,SAS24001444,3,H00006,320.01.0001,500,111.794,500,YERLİ,2025-02-01,589,,0,2,35.15,02,HM1,1590.2418,KAPALI,2024,12,51
702630,2024-12-19,SAS24001445,1,H00010,320.01.0044,5000,25.0389,5000,YERLİ,2025-03-19,588,,0,2,35.15,02,HM1,3561.7212,KAPALI,2024,12,51
702631,2024-12-19,SAS24001445,2,D00001,320.01.0044,2000,288.8355,2000,YERLİ,2025-02-02,588,,0,2,35.15,03,DG1,16434.4523,KAPALI,2024,12,51
702632,2024-12-19,SAS24001446,1,H00002,320.01.0032,250,101.05,250,YERLİ,2024-12-29,588,,0,2,35.15,02,HM1,718.7055,KAPALI,2024,12,51
702633,2024-12-19,SAS24001446,2,H00003,320.01.0032,2000,36.6968,2000,YERLİ,2025-02-17,588,,0,2,35.15,02,HM1,2088.0114,KAPALI,2024,12,51
702634,2024-12-19,SAS24001446,3,H00005,320.01.0032,1000,52.098,500,YERLİ,2025-02-02,588,-543,500,2,35.15,02,HM1,1482.1622,ACIK,2024,12,51
702635,2024-12-19,SAS24001447,1,H00014,320.01.0048,5000,88.4623,5000,YERLİ,2025-02-02,588,,0,2,35.15,02,HM1,12583.542,KAPALI,2024,12,51
702636,2024-12-19,SAS24001447,2,H00004,320.01.0048,5000,24.5571,5000,YERLİ,2025-02-02,588,,0,2,35.15,02,HM1,3493.1863,KAPALI,2024,12,51
702637,2024-12-19,SAS24001447,3,D00010,320.01.0048,1000,348.2008,1000,YERLİ,2025-02-17,588,,0,2,35.15,03,DG1,9906.1394,KAPALI,2024,12,51
702638,2024-12-19,SAS24001448,1,H00015,320.01.0002,1000,30.0215,1000,YERLİ,2025-02-17,588,,0,2,35.15,02,HM1,854.0967,KAPALI,2024,12,51
702639,2024-12-19,SAS24001448,2,D00010,320.01.0002,250,307.1227,250,YERLİ,2025-01-03,588,,0,2,35.15,03,DG1,2184.372,KAPALI,2024,12,51
702640,2024-12-19,SAS24001448,3,H00004,320.01.0002,5000,22.5047,5000,YERLİ,2025-01-18,588,,0,2,35.15,02,HM1,3201.2376,KAPALI,2024,12,51
702641,2024-12-20,SAS24001449,1,D00010,320.01.0031,1000,369.6864,1000,YERLİ,2025-03-20,587,,0,2,35.15,03,DG1,10517.394,KAPALI,2024,12,51
