INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,KDV_ORANI,ODEME_TUTARI_KDVLI_TL,ODEME_TUTARI_KDVLI_USD,BIRIM_FIYAT_TL,BIRIM_FIYAT_USD,ODEME_TUTARI_NET_TL,ODEME_TUTARI_NET_USD
108581,SIP25003980,3,2025-04-25,OD01,0,1,2025-04-25,0.2,32852.8742,866.8305,380.2416,10.0328,27377.3952,722.3587
108582,SIP25003980,4,2025-04-25,OD01,0,1,2025-04-25,0.2,162109.728,4277.3015,187.627,4.9506,135091.44,3564.4179
108583,STKB25000300,1,2025-04-25,OD04,90,1,2025-07-24,0.2,235354.8096,6209.8894,272.4014,7.1874,196129.008,5174.9079
108584,SIP25003981,1,2025-04-25,OD03,60,1,2025-06-24,0.2,1155552.768,30489.5189,401.2336,10.5866,962960.64,25407.9325
108585,SIP25003982,1,2025-04-25,OD02,30,1,2025-05-25,0.2,1500440.76,39589.466,416.7891,10.9971,1250367.3,32991.2216
108586,SIP25003983,1,2025-04-25,OD03,60,1,2025-06-24,0.2,879655.1616,23209.8987,509.0597,13.4317,733045.968,19341.5823
108587,SIP25003984,1,2025-04-25,OD02,30,1,2025-05-25,0.2,394368.6528,10405.5054,342.3339,9.0326,328640.544,8671.2545
108588,SIP25003985,1,2025-04-28,OD01,0,1,2025-04-28,0.2,220179.3408,5809.4813,254.8372,6.7239,183482.784,4841.2344
108589,SIP25003986,1,2025-04-28,OD01,0,1,2025-04-28,0.2,630968.4,16648.2427,730.2875,19.2688,525807,13873.5356
108590,SIP25003987,1,2025-04-28,OD08,0,0.2,2025-04-28,0.2,256717.44,6773.5472,445.69,11.7596,213931.2,5644.6227
108590,SIP25003987,1,2025-04-28,OD08,45,0.4,2025-06-12,0.2,513434.88,13547.0945,445.69,11.7596,427862.4,11289.2454
108590,SIP25003987,1,2025-04-28,OD08,90,0.4,2025-07-27,0.2,513434.88,13547.0945,445.69,11.7596,427862.4,11289.2454
108591,SIP25003987,2,2025-04-28,OD08,0,0.2,2025-04-28,0.2,448640.8704,11837.49,389.4452,10.2756,373867.392,9864.575
108591,SIP25003987,2,2025-04-28,OD08,45,0.4,2025-06-12,0.2,897281.7408,23674.98,389.4452,10.2756,747734.784,19729.15
108591,SIP25003987,2,2025-04-28,OD08,90,0.4,2025-07-27,0.2,897281.7408,23674.98,389.4452,10.2756,747734.784,19729.15
108592,SIP25003988,1,2025-04-28,OD08,0,0.2,2025-04-28,0.2,239384.0448,6316.2017,415.5973,10.9656,199486.704,5263.5014
108592,SIP25003988,1,2025-04-28,OD08,45,0.4,2025-06-12,0.2,478768.0896,12632.4034,415.5973,10.9656,398973.408,10527.0028
108592,SIP25003988,1,2025-04-28,OD08,90,0.4,2025-07-27,0.2,478768.0896,12632.4034,415.5973,10.9656,398973.408,10527.0028
108593,STK25000623,1,2025-04-28,OD04,90,1,2025-07-27,0.2,38506.4842,1016.0022,445.6769,11.7593,32088.7368,846.6685
108594,STK25000623,2,2025-04-28,OD04,90,1,2025-07-27,0.2,202759.7875,5349.8625,586.6892,15.4799,168966.4896,4458.2187
108595,STK25000623,3,2025-04-28,OD04,90,1,2025-07-27,0.2,1742932.8,45987.6728,121.037,3.1936,1452444,38323.0607
108596,SIP25003989,1,2025-04-28,OD07,60,0,2025-06-27,0.2,0,0,240.7384,6.3519,0,0
108596,SIP25003989,1,2025-04-28,OD07,120,1,2025-08-26,0.2,41599.5955,1097.6147,240.7384,6.3519,34666.3296,914.6789
108597,SIP25003989,2,2025-04-28,OD07,60,0,2025-06-27,0.2,0,0,236.2553,6.2336,0,0
108597,SIP25003989,2,2025-04-28,OD07,120,1,2025-08-26,0.2,3402076.32,89764.5467,236.2553,6.2336,2835063.6,74803.7889
108598,SIP25003990,1,2025-04-28,OD02,30,1,2025-05-28,0.2,2135876.544,56355.5816,370.8119,9.784,1779897.12,46962.9847
108599,SIP25003991,1,2025-04-28,OD02,30,1,2025-05-28,0.2,247979.1456,6542.9854,287.0129,7.5729,206649.288,5452.4878
108600,SIP25003992,1,2025-04-29,OD05,0,0.3,2025-04-29,0.2,488174.58,12880.5958,271.2081,7.1559,406812.15,10733.8298
108600,SIP25003992,1,2025-04-29,OD05,60,0.7,2025-06-28,0.2,1139074.02,30054.7235,271.2081,7.1559,949228.35,25045.6029
108601,SIP25003993,1,2025-04-29,OD06,0,0.5,2025-04-29,0.2,61686.4896,1627.6119,356.982,9.4191,51405.408,1356.3432
108601,SIP25003993,1,2025-04-29,OD06,45,0.5,2025-06-13,0.2,61686.4896,1627.6119,356.982,9.4191,51405.408,1356.3432
108602,SIP25003994,1,2025-04-29,OD03,60,1,2025-06-28,0.2,32157.2333,848.4758,372.1902,9.8203,26797.6944,707.0632
108603,SIP25003994,2,2025-04-29,OD03,60,1,2025-06-28,0.2,1234687.7952,32577.5144,714.5184,18.8527,1028906.496,27147.9287
108604,SIP25003995,1,2025-04-29,OD06,0,0.5,2025-04-29,0.2,2011844.736,53082.9746,582.131,15.3597,1676537.28,44235.8121
108604,SIP25003995,1,2025-04-29,OD06,45,0.5,2025-06-13,0.2,2011844.736,53082.9746,582.131,15.3597,1676537.28,44235.8121
108605,SIP25003995,2,2025-04-29,OD06,0,0.5,2025-04-29,0.2,1376604.5184,36322.019,597.4846,15.7648,1147170.432,30268.3491
108605,SIP25003995,2,2025-04-29,OD06,45,0.5,2025-06-13,0.2,1376604.5184,36322.019,597.4846,15.7648,1147170.432,30268.3491
108606,SIP25003995,3,2025-04-29,OD06,0,0.5,2025-04-29,0.2,702270.432,18529.5628,243.8439,6.4339,585225.36,15441.3024
108606,SIP25003995,3,2025-04-29,OD06,45,0.5,2025-06-13,0.2,702270.432,18529.5628,243.8439,6.4339,585225.36,15441.3024
108607,SIP25003996,1,2025-04-29,OD07,60,0,2025-06-28,0.2,0,0,365.5428,9.6449,0,0
108607,SIP25003996,1,2025-04-29,OD07,120,1,2025-08-27,0.2,526381.632,13888.6974,365.5428,9.6449,438651.36,11573.9145
108608,SIP25003997,1,2025-04-29,OD02,30,1,2025-05-29,0.2,1067332.032,28161.795,370.6014,9.7784,889443.36,23468.1625
108609,SIP25003997,2,2025-04-29,OD02,30,1,2025-05-29,0.2,2087153.9712,55070.0256,452.9414,11.951,1739294.976,45891.688
108610,STK25000624,1,2025-04-29,OD07,60,0,2025-06-28,0.2,0,0,689.6405,18.1963,0,0
108610,STK25000624,1,2025-04-29,OD07,120,1,2025-08-27,0.2,2383397.568,62886.4794,689.6405,18.1963,1986164.64,52405.3995
108611,STK25000624,2,2025-04-29,OD07,60,0,2025-06-28,0.2,0,0,115.5581,3.049,0,0
108611,STK25000624,2,2025-04-29,OD07,120,1,2025-08-27,0.2,416009.16,10976.495,115.5581,3.049,346674.3,9147.0792
108612,SIP25003998,1,2025-04-29,OD02,30,1,2025-05-29,0.2,466930.872,12320.0758,648.5151,17.1112,389109.06,10266.7298
108613,SIP25003998,2,2025-04-29,OD02,30,1,2025-05-29,0.2,1695497.76,44736.0887,588.7145,15.5334,1412914.8,37280.0739
108614,SIP25003999,1,2025-04-29,OD06,0,0.5,2025-04-29,0.2,464723.28,12261.828,258.1796,6.8121,387269.4,10218.19
108614,SIP25003999,1,2025-04-29,OD06,45,0.5,2025-06-13,0.2,464723.28,12261.828,258.1796,6.8121,387269.4,10218.19
108615,SIP25004000,1,2025-04-30,OD03,60,1,2025-06-29,0.2,40755.3638,1075.3394,235.8528,6.223,33962.8032,896.1162
108616,SIP25004001,1,2025-04-30,OD05,0,0.3,2025-04-30,0.2,2522589.264,66559.0835,583.9327,15.4072,2102157.72,55465.9029
108616,SIP25004001,1,2025-04-30,OD05,60,0.7,2025-06-29,0.2,5886041.616,155304.5281,583.9327,15.4072,4905034.68,129420.4401
108617,SIP25004002,1,2025-04-30,OD02,30,1,2025-05-30,0.2,420680.1485,11099.7401,608.6229,16.0587,350566.7904,9249.7834
108618,SIP25004003,1,2025-04-30,OD05,0,0.3,2025-04-30,0.2,134413.56,3546.5319,124.457,3.2838,112011.3,2955.4433
108618,SIP25004003,1,2025-04-30,OD05,60,0.7,2025-06-29,0.2,313631.64,8275.2412,124.457,3.2838,261359.7,6896.0343
108619,SIP25004004,1,2025-04-30,OD05,0,0.3,2025-04-30,0.2,207688.4582,5479.9065,600.9504,15.8562,173073.7152,4566.5888
108619,SIP25004004,1,2025-04-30,OD05,60,0.7,2025-06-29,0.2,484606.4026,12786.4486,600.9504,15.8562,403838.6688,10655.3738
108620,SIP25004005,1,2025-04-30,OD07,60,0,2025-06-29,0.2,0,0,451.5691,11.9148,0,0
108620,SIP25004005,1,2025-04-30,OD07,120,1,2025-08-28,0.2,312124.5619,8235.4766,451.5691,11.9148,260103.8016,6862.8971
108621,SIP25004005,2,2025-04-30,OD07,60,0,2025-06-29,0.2,0,0,436.3709,11.5137,0,0
108621,SIP25004005,2,2025-04-30,OD07,120,1,2025-08-28,0.2,314187.048,8289.8957,436.3709,11.5137,261822.54,6908.2464
108622,SIP25004006,1,2025-04-30,OD03,60,1,2025-06-29,0.2,282255.264,7447.3684,392.0212,10.3436,235212.72,6206.1404
108623,SIP25004007,1,2025-04-30,OD01,0,1,2025-04-30,0.2,121556.304,3207.2903,422.0705,11.1364,101296.92,2672.742
108624,SIP25004007,2,2025-04-30,OD01,0,1,2025-04-30,0.2,175858.7674,4640.073,508.8506,13.4261,146548.9728,3866.7275
108625,SIP25004008,1,2025-04-30,OD05,0,0.3,2025-04-30,0.2,22550.4415,594.9985,435.0008,11.4776,18792.0346,495.832
108625,SIP25004008,1,2025-04-30,OD05,60,0.7,2025-06-29,0.2,52617.6967,1388.3297,435.0008,11.4776,43848.0806,1156.9414
108626,SIP25004008,2,2025-04-30,OD05,0,0.3,2025-04-30,0.2,1002965.6909,26463.4747,483.6833,12.7621,835804.7424,22052.8956
108626,SIP25004008,2,2025-04-30,OD05,60,0.7,2025-06-29,0.2,2340253.2787,61748.1076,483.6833,12.7621,1950211.0656,51456.7563
108627,SIP25004009,1,2025-04-30,OD05,0,0.3,2025-04-30,0.2,661949.2109,17465.6784,638.4541,16.8458,551624.3424,14554.732
108627,SIP25004009,1,2025-04-30,OD05,60,0.7,2025-06-29,0.2,1544548.1587,40753.2496,638.4541,16.8458,1287123.4656,33961.0413
108628,SIP25004009,2,2025-04-30,OD05,0,0.3,2025-04-30,0.2,260375.3856,6870.0629,301.3604,7.9515,216979.488,5725.0525
108628,SIP25004009,2,2025-04-30,OD05,60,0.7,2025-06-29,0.2,607542.5664,16030.1469,301.3604,7.9515,506285.472,13358.4557
108629,SIP25004010,1,2025-04-30,OD08,0,0.2,2025-04-30,0.2,34565.9098,912.0293,500.0855,13.1949,28804.9248,760.0244
108629,SIP25004010,1,2025-04-30,OD08,45,0.4,2025-06-14,0.2,69131.8195,1824.0586,500.0855,13.1949,57609.8496,1520.0488
108629,SIP25004010,1,2025-04-30,OD08,90,0.4,2025-07-29,0.2,69131.8195,1824.0586,500.0855,13.1949,57609.8496,1520.0488
108630,SIP25004011,1,2025-04-30,OD02,30,1,2025-05-30,0.2,415326.528,10958.4836,360.5265,9.5126,346105.44,9132.0697
108631,SIP25004012,1,2025-05-01,OD04,90,1,2025-07-30,0.2,5593.6656,144.6636,64.7415,1.6743,4661.388,120.553
108632,STK25000625,1,2025-05-01,OD06,0,0.5,2025-05-01,0.2,162913.536,4213.2775,452.5376,11.7035,135761.28,3511.0646
108632,STK25000625,1,2025-05-01,OD06,45,0.5,2025-06-15,0.2,162913.536,4213.2775,452.5376,11.7035,135761.28,3511.0646
108633,SIP25004013,1,2025-05-01,OD05,0,0.3,2025-05-01,0.2,84005.2426,2172.5475,324.0943,8.3817,70004.3688,1810.4563
108633,SIP25004013,1,2025-05-01,OD05,60,0.7,2025-06-30,0.2,196012.2326,5069.2775,324.0943,8.3817,163343.5272,4224.3979
108634,SIP25004014,1,2025-05-01,OD02,30,1,2025-05-31,0.2,649148.472,16788.3081,300.5317,7.7724,540957.06,13990.2567
108635,SIP25004014,2,2025-05-01,OD02,30,1,2025-05-31,0.2,1249290.0864,32309.1985,361.4844,9.3487,1041075.072,26924.3321
108636,STK25000626,1,2025-05-01,OD02,30,1,2025-05-31,0.2,954767.16,24692.2329,265.2131,6.859,795639.3,20576.8607
108637,STK25000626,2,2025-05-01,OD02,30,1,2025-05-31,0.2,279282.72,7222.8227,116.3678,3.0095,232735.6,6019.0189
108638,SIP25004015,1,2025-05-01,OD05,0,0.3,2025-05-01,0.2,118268.9165,3058.6762,342.2133,8.8503,98557.4304,2548.8969
108638,SIP25004015,1,2025-05-01,OD05,60,0.7,2025-06-30,0.2,275960.8051,7136.9112,342.2133,8.8503,229967.3376,5947.426
108639,SIP25004016,1,2025-05-01,OD03,60,1,2025-06-30,0.2,436135.5878,11279.3589,630.9832,16.3185,363446.3232,9399.4658
108640,SIP25004016,2,2025-05-01,OD03,60,1,2025-06-30,0.2,5025036.96,129957.7404,581.6015,15.0414,4187530.8,108298.117
108641,SIP25004017,1,2025-05-01,OD06,0,0.5,2025-05-01,0.2,383183.7696,9909.9165,166.3124,4.3012,319319.808,8258.2638
108641,SIP25004017,1,2025-05-01,OD06,45,0.5,2025-06-15,0.2,383183.7696,9909.9165,166.3124,4.3012,319319.808,8258.2638
108642,SIP25004018,1,2025-05-01,OD04,90,1,2025-07-30,0.2,432286.056,11179.8022,600.3973,15.5275,360238.38,9316.5018
108643,SIP25004019,1,2025-05-01,OD05,0,0.3,2025-05-01,0.2,31004.5709,801.8417,358.8492,9.2806,25837.1424,668.2014
108643,SIP25004019,1,2025-05-01,OD05,60,0.7,2025-06-30,0.2,72343.9987,1870.9639,358.8492,9.2806,60286.6656,1559.1366
108644,SIP25004019,2,2025-05-01,OD05,0,0.3,2025-05-01,0.2,546279.0336,14127.8939,316.1337,8.1759,455232.528,11773.2449
108644,SIP25004019,2,2025-05-01,OD05,60,0.7,2025-06-30,0.2,1274651.0784,32965.0857,316.1337,8.1759,1062209.232,27470.9047
108645,SIP25004019,3,2025-05-01,OD05,0,0.3,2025-05-01,0.2,481282.56,12446.952,278.52,7.2031,401068.8,10372.46
108645,SIP25004019,3,2025-05-01,OD05,60,0.7,2025-06-30,0.2,1122992.64,29042.8881,278.52,7.2031,935827.2,24202.4067
108646,SIP25004019,4,2025-05-01,OD05,0,0.3,2025-05-01,0.2,1170417.7728,30269.3991,677.3251,17.517,975348.144,25224.4992
108646,SIP25004019,4,2025-05-01,OD05,60,0.7,2025-06-30,0.2,2730974.8032,70628.5978,677.3251,17.517,2275812.336,58857.1648
108647,SIP25004019,5,2025-05-01,OD05,0,0.3,2025-05-01,0.2,105934.7082,2739.6884,510.8734,13.2122,88278.9235,2283.0736
108647,SIP25004019,5,2025-05-01,OD05,60,0.7,2025-06-30,0.2,247180.9859,6392.6062,510.8734,13.2122,205984.1549,5327.1718
108648,SIP25004020,1,2025-05-01,OD02,30,1,2025-05-31,0.2,1660315.68,42939.1616,576.4985,14.9094,1383596.4,35782.6347
108649,SIP25004020,2,2025-05-01,OD02,30,1,2025-05-31,0.2,473092.92,12235.1512,219.0245,5.6644,394244.1,10195.9593
108650,SIP25004021,1,2025-05-01,OD07,60,0,2025-06-30,0.2,0,0,363.5841,9.403,0,0
108650,SIP25004021,1,2025-05-01,OD07,120,1,2025-08-29,0.2,3490407.36,90269.078,363.5841,9.403,2908672.8,75224.2317
108651,SIP25004021,2,2025-05-01,OD07,60,0,2025-06-30,0.2,0,0,208.9241,5.4032,0,0
108651,SIP25004021,2,2025-05-01,OD07,120,1,2025-08-29,0.2,2406805.632,62244.9196,208.9241,5.4032,2005671.36,51870.7663
108652,SIP25004021,3,2025-05-01,OD07,60,0,2025-06-30,0.2,0,0,273.9781,7.0856,0,0
108652,SIP25004021,3,2025-05-01,OD07,120,1,2025-08-29,0.2,197264.232,5101.6568,273.9781,7.0856,164386.86,4251.3806
108653,SIP25004021,4,2025-05-01,OD07,60,0,2025-06-30,0.2,0,0,286.9144,7.4202,0,0
108653,SIP25004021,4,2025-05-01,OD07,120,1,2025-08-29,0.2,2754378.24,71233.8586,286.9144,7.4202,2295315.2,59361.5488
108654,SIP25004022,1,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,801.41,20.7261,0,0
108654,SIP25004022,1,2025-05-02,OD07,120,1,2025-08-30,0.2,1846448.64,47752.9409,801.41,20.7261,1538707.2,39794.1174
108655,SIP25004022,2,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,471.3695,12.1906,0,0
108655,SIP25004022,2,2025-05-02,OD07,120,1,2025-08-30,0.2,814526.496,21065.3223,471.3695,12.1906,678772.08,17554.4352
108656,SIP25004022,3,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,401.0066,10.3709,0,0
108656,SIP25004022,3,2025-05-02,OD07,120,1,2025-08-30,0.2,288724.752,7467.013,401.0066,10.3709,240603.96,6222.5108
108657,SIP25004022,4,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,234.5712,6.0665,0,0
108657,SIP25004022,4,2025-05-02,OD07,120,1,2025-08-30,0.2,337782.528,8735.7475,234.5712,6.0665,281485.44,7279.7896
108658,SIP25004023,1,2025-05-02,OD02,30,1,2025-06-01,0.2,1373809.9968,35529.5383,596.2717,15.4208,1144841.664,29607.9485
108659,STK25000627,1,2025-05-02,OD04,90,1,2025-07-31,0.2,311775.6,8063.1551,51.9626,1.3439,259813,6719.2959
108660,STK25000627,2,2025-05-02,OD04,90,1,2025-07-31,0.2,95613.9725,2472.773,553.3216,14.31,79678.3104,2060.6442
108661,STK25000627,3,2025-05-02,OD04,90,1,2025-07-31,0.2,1588527,41082.5594,264.7545,6.8471,1323772.5,34235.4662
108662,SIP25004024,1,2025-05-02,OD04,90,1,2025-07-31,0.2,707825.6064,18305.8189,819.2426,21.1873,589854.672,15254.8491
108663,SIP25004025,1,2025-05-02,OD02,30,1,2025-06-01,0.2,949914.72,24566.7388,263.8652,6.8241,791595.6,20472.2824
108664,SIP25004026,1,2025-05-02,OD01,0,1,2025-05-02,0.2,762088.0896,19709.1577,220.5116,5.7029,635073.408,16424.2981
108665,STKB25000301,1,2025-05-02,OD03,60,1,2025-07-01,0.2,83108.471,2149.3552,240.4759,6.2192,69257.0592,1791.1293
108666,SIP25004027,1,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,414.0899,10.7092,0,0
108666,SIP25004027,1,2025-05-02,OD07,120,1,2025-08-30,0.2,35777.3674,925.2759,414.0899,10.7092,29814.4728,771.0633
108667,SIP25004027,2,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,137.9745,3.5683,0,0
108667,SIP25004027,2,2025-05-02,OD07,120,1,2025-08-30,0.2,198683.28,5138.3563,137.9745,3.5683,165569.4,4281.9636
108668,SIP25004027,3,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,554.1391,14.3312,0,0
108668,SIP25004027,3,2025-05-02,OD07,120,1,2025-08-30,0.2,191510.473,4952.8528,554.1391,14.3312,159592.0608,4127.3773
108669,SIP25004028,1,2025-05-02,OD06,0,0.5,2025-05-02,0.2,52266.1392,1351.7093,362.9593,9.3869,43555.116,1126.4244
108669,SIP25004028,1,2025-05-02,OD06,45,0.5,2025-06-16,0.2,52266.1392,1351.7093,362.9593,9.3869,43555.116,1126.4244
108670,STK25000628,1,2025-05-02,OD07,60,0,2025-07-01,0.2,0,0,565.8954,14.6352,0,0
108670,STK25000628,1,2025-05-02,OD07,120,1,2025-08-30,0.2,2607646.0032,67439.0626,565.8954,14.6352,2173038.336,56199.2189
108671,SIP25004029,1,2025-05-05,OD07,60,0,2025-07-04,0.2,0,0,555.7501,14.3728,0,0
108671,SIP25004029,1,2025-05-05,OD07,120,1,2025-09-02,0.2,3841344.6912,99345.0357,555.7501,14.3728,3201120.576,82787.5297
108672,SIP25004029,2,2025-05-05,OD07,60,0,2025-07-04,0.2,0,0,589.4538,15.2445,0,0
108672,SIP25004029,2,2025-05-05,OD07,120,1,2025-09-02,0.2,3395253.888,87808.2145,589.4538,15.2445,2829378.24,73173.5121
108673,SIP25004030,1,2025-05-05,OD07,60,0,2025-07-04,0.2,0,0,171.5154,4.4357,0,0
108673,SIP25004030,1,2025-05-05,OD07,120,1,2025-09-02,0.2,59275.7222,1532.9915,171.5154,4.4357,49396.4352,1277.4929
108674,SIP25004031,1,2025-05-05,OD03,60,1,2025-07-04,0.2,5913965.952,152947.2635,513.3651,13.2767,4928304.96,127456.0529
108675,SIP25004031,2,2025-05-05,OD03,60,1,2025-07-04,0.2,95898.2976,2480.1262,277.4835,7.1763,79915.248,2066.7719
108676,SIP25004031,3,2025-05-05,OD03,60,1,2025-07-04,0.2,955941.408,24722.6013,663.8482,17.1685,796617.84,20602.1678
108677,SIP25004032,1,2025-05-05,OD03,60,1,2025-07-04,0.2,2448027.648,63311.0053,531.256,13.7394,2040023.04,52759.1711
108678,SIP25004032,2,2025-05-05,OD03,60,1,2025-07-04,0.2,5813838.72,150357.7683,403.7388,10.4415,4844865.6,125298.1403
108679,STKB25000302,1,2025-05-05,OD03,60,1,2025-07-04,0.2,622964.0448,16111.1252,270.3837,6.9927,519136.704,13425.9377
108680,STKB25000302,2,2025-05-05,OD03,60,1,2025-07-04,0.2,235211.6448,6083.0545,272.2357,7.0406,196009.704,5069.2121
108681,STKB25000302,3,2025-05-05,OD03,60,1,2025-07-04,0.2,534822.696,13831.6095,247.6031,6.4035,445685.58,11526.3413
108682,SIP25004033,1,2025-05-05,OD08,0,0.2,2025-05-05,0.2,97534.1088,2522.4317,225.7734,5.839,81278.424,2102.0264
108682,SIP25004033,1,2025-05-05,OD08,45,0.4,2025-06-19,0.2,195068.2176,5044.8633,225.7734,5.839,162556.848,4204.0528
108682,SIP25004033,1,2025-05-05,OD08,90,0.4,2025-08-03,0.2,195068.2176,5044.8633,225.7734,5.839,162556.848,4204.0528
108683,SIP25004034,1,2025-05-05,OD05,0,0.3,2025-05-05,0.2,192991.248,4991.1487,372.2825,9.628,160826.04,4159.2906
108683,SIP25004034,1,2025-05-05,OD05,60,0.7,2025-07-04,0.2,450312.912,11646.0135,372.2825,9.628,375260.76,9705.0113
108684,SIP25004034,2,2025-05-05,OD05,0,0.3,2025-05-05,0.2,63427.1386,1640.3556,91.7638,2.3732,52855.9488,1366.963
108684,SIP25004034,2,2025-05-05,OD05,60,0.7,2025-07-04,0.2,147996.6566,3827.4964,91.7638,2.3732,123330.5472,3189.5804
108685,SIP25004035,1,2025-05-05,OD08,0,0.2,2025-05-05,0.2,13071.8983,338.066,189.1189,4.891,10893.2486,281.7217
108685,SIP25004035,1,2025-05-05,OD08,45,0.4,2025-06-19,0.2,26143.7968,676.1321,189.1189,4.891,21786.4973,563.4434
108685,SIP25004035,1,2025-05-05,OD08,90,0.4,2025-08-03,0.2,26143.7968,676.1321,189.1189,4.891,21786.4973,563.4434
108686,SIP25004035,2,2025-05-05,OD08,0,0.2,2025-05-05,0.2,11622.0649,300.5704,168.1433,4.3485,9685.0541,250.4753
108686,SIP25004035,2,2025-05-05,OD08,45,0.4,2025-06-19,0.2,23244.1298,601.1408,168.1433,4.3485,19370.1082,500.9506
108686,SIP25004035,2,2025-05-05,OD08,90,0.4,2025-08-03,0.2,23244.1298,601.1408,168.1433,4.3485,19370.1082,500.9506
108687,SIP25004036,1,2025-05-05,OD01,0,1,2025-05-05,0.2,195186.8621,5047.9317,564.7768,14.6063,162655.7184,4206.6098
108688,SIP25004037,1,2025-05-05,OD01,0,1,2025-05-05,0.2,2212392.96,57217.01,320.08,8.2779,1843660.8,47680.8417
108689,SIP25004038,1,2025-05-05,OD04,90,1,2025-08-03,0.2,330616.8,8550.4271,137.757,3.5627,275514,7125.3559
108690,SIP25004038,2,2025-05-05,OD04,90,1,2025-08-03,0.2,356009.7485,9207.1407,515.0604,13.3205,296674.7904,7672.6173
108691,SIP25004039,1,2025-05-05,OD08,0,0.2,2025-05-05,0.2,359644.6656,9301.1471,208.1277,5.3826,299703.888,7750.9559
108691,SIP25004039,1,2025-05-05,OD08,45,0.4,2025-06-19,0.2,719289.3312,18602.2943,208.1277,5.3826,599407.776,15501.9119
108691,SIP25004039,1,2025-05-05,OD08,90,0.4,2025-08-03,0.2,719289.3312,18602.2943,208.1277,5.3826,599407.776,15501.9119
108692,SIP25004040,1,2025-05-05,OD07,60,0,2025-07-04,0.2,0,0,187.3251,4.8446,0,0
108692,SIP25004040,1,2025-05-05,OD07,120,1,2025-09-02,0.2,215798.5152,5580.9913,187.3251,4.8446,179832.096,4650.8261
108693,SIP25004041,1,2025-05-06,OD06,0,0.5,2025-05-06,0.2,26377.177,682.1678,152.6457,3.9477,21980.9808,568.4732
108693,SIP25004041,1,2025-05-06,OD06,45,0.5,2025-06-20,0.2,26377.177,682.1678,152.6457,3.9477,21980.9808,568.4732
108694,SIP25004042,1,2025-05-06,OD02,30,1,2025-06-05,0.2,2843940.96,73550.1338,197.4959,5.1076,2369950.8,61291.7782
108695,SIP25004042,2,2025-05-06,OD02,30,1,2025-06-05,0.2,1088712.288,28156.328,378.0251,9.7765,907260.24,23463.6067
108696,SIP25004043,1,2025-05-06,OD05,0,0.3,2025-05-06,0.2,22641.7783,585.5627,436.7627,11.2956,18868.1486,487.9689
108696,SIP25004043,1,2025-05-06,OD05,60,0.7,2025-07-05,0.2,52830.8162,1366.313,436.7627,11.2956,44025.6802,1138.5942
108697,STKB25000303,1,2025-05-06,OD06,0,0.5,2025-05-06,0.2,513396.4032,13277.4817,148.5522,3.8419,427830.336,11064.5681
108697,STKB25000303,1,2025-05-06,OD06,45,0.5,2025-06-20,0.2,513396.4032,13277.4817,148.5522,3.8419,427830.336,11064.5681
108698,SIP25004044,1,2025-05-06,OD05,0,0.3,2025-05-06,0.2,707526.9389,18298.0947,682.4141,17.6486,589605.7824,15248.4123
108698,SIP25004044,1,2025-05-06,OD05,60,0.7,2025-07-05,0.2,1650896.1907,42695.5543,682.4141,17.6486,1375746.8256,35579.6286
108699,SIP25004045,1,2025-05-06,OD08,0,0.2,2025-05-06,0.2,9685.1014,250.4765,280.2402,7.2476,8070.9178,208.7305
108699,SIP25004045,1,2025-05-06,OD08,45,0.4,2025-06-20,0.2,19370.2026,500.9531,280.2402,7.2476,16141.8355,417.4609
108699,SIP25004045,1,2025-05-06,OD08,90,0.4,2025-08-04,0.2,19370.2026,500.9531,280.2402,7.2476,16141.8355,417.4609
108700,SIP25004046,1,2025-05-06,OD06,0,0.5,2025-05-06,0.2,729954.72,18878.123,506.913,13.1098,608295.6,15731.7692
108700,SIP25004046,1,2025-05-06,OD06,45,0.5,2025-06-20,0.2,729954.72,18878.123,506.913,13.1098,608295.6,15731.7692
108701,SIP25004047,1,2025-05-06,OD08,0,0.2,2025-05-06,0.2,218970.8352,5663.034,380.1577,9.8317,182475.696,4719.195
108701,SIP25004047,1,2025-05-06,OD08,45,0.4,2025-06-20,0.2,437941.6704,11326.0679,380.1577,9.8317,364951.392,9438.3899
108701,SIP25004047,1,2025-05-06,OD08,90,0.4,2025-08-04,0.2,437941.6704,11326.0679,380.1577,9.8317,364951.392,9438.3899
108702,SIP25004047,2,2025-05-06,OD08,0,0.2,2025-05-06,0.2,2872.9452,74.3002,83.1292,2.1499,2394.121,61.9169
108702,SIP25004047,2,2025-05-06,OD08,45,0.4,2025-06-20,0.2,5745.8903,148.6005,83.1292,2.1499,4788.2419,123.8337
108702,SIP25004047,2,2025-05-06,OD08,90,0.4,2025-08-04,0.2,5745.8903,148.6005,83.1292,2.1499,4788.2419,123.8337
108703,SIP25004048,1,2025-05-06,OD08,0,0.2,2025-05-06,0.2,82573.3008,2135.5146,573.4257,14.83,68811.084,1779.5955
