INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,KDV_ORANI,ODEME_TUTARI_KDVLI_TL,ODEME_TUTARI_KDVLI_USD,BIRIM_FIYAT_TL,BIRIM_FIYAT_USD,ODEME_TUTARI_NET_TL,ODEME_TUTARI_NET_USD
105800,STK24000409,1,2024-10-03,OD02,30,1,2024-11-02,0.2,1270202.4,37086.2015,352.834,10.3017,1058502,30905.1679
105801,SIP24002771,1,2024-10-04,OD08,0,0.2,2024-10-04,0.2,307698.48,8983.8972,427.359,12.4776,256415.4,7486.581
105801,SIP24002771,1,2024-10-04,OD08,45,0.4,2024-11-18,0.2,615396.96,17967.7945,427.359,12.4776,512830.8,14973.162
105801,SIP24002771,1,2024-10-04,OD08,90,0.4,2025-01-02,0.2,615396.96,17967.7945,427.359,12.4776,512830.8,14973.162
105802,SIP24002771,2,2024-10-04,OD08,0,0.2,2024-10-04,0.2,87843.6749,2564.7788,254.1773,7.4212,73203.0624,2137.3157
105802,SIP24002771,2,2024-10-04,OD08,45,0.4,2024-11-18,0.2,175687.3498,5129.5577,254.1773,7.4212,146406.1248,4274.6314
105802,SIP24002771,2,2024-10-04,OD08,90,0.4,2025-01-02,0.2,175687.3498,5129.5577,254.1773,7.4212,146406.1248,4274.6314
105803,SIP24002772,1,2024-10-04,OD03,60,1,2024-12-03,0.2,55018.3104,1606.374,318.393,9.2961,45848.592,1338.645
105804,SIP24002773,1,2024-10-04,OD04,90,1,2025-01-02,0.2,933160.7808,27245.5702,270.0118,7.8836,777633.984,22704.6419
105805,SIP24002773,2,2024-10-04,OD04,90,1,2025-01-02,0.2,1468624.32,42879.5422,101.9878,2.9777,1223853.6,35732.9518
105806,SIP24002773,3,2024-10-04,OD04,90,1,2025-01-02,0.2,275494.824,8043.6445,127.5439,3.7239,229579.02,6703.0371
105807,SIP24002774,1,2024-10-04,OD03,60,1,2024-12-03,0.2,751470.4512,21940.7431,652.3181,19.0458,626225.376,18283.9526
105808,SIP24002775,1,2024-10-04,OD06,0,0.5,2024-10-04,0.2,147295.476,4300.5978,681.9235,19.9102,122746.23,3583.8315
105808,SIP24002775,1,2024-10-04,OD06,45,0.5,2024-11-18,0.2,147295.476,4300.5978,681.9235,19.9102,122746.23,3583.8315
105809,SIP24002776,1,2024-10-04,OD01,0,1,2024-10-04,0.2,1140703.68,33305.2169,475.2932,13.8772,950586.4,27754.3474
105810,SIP24002776,2,2024-10-04,OD01,0,1,2024-10-04,0.2,290682.432,8487.0783,252.3285,7.3673,242235.36,7072.5653
105811,SIP24002776,3,2024-10-04,OD01,0,1,2024-10-04,0.2,184040.2253,5373.4372,266.2619,7.7741,153366.8544,4477.8644
105812,SIP24002777,1,2024-10-04,OD02,30,1,2024-11-03,0.2,453698.1504,13246.6613,262.5568,7.6659,378081.792,11038.8844
105813,SIP24002778,1,2024-10-04,OD05,0,0.3,2024-10-04,0.2,282922.1395,8260.5004,545.7603,15.9346,235768.4496,6883.7504
105813,SIP24002778,1,2024-10-04,OD05,60,0.7,2024-12-03,0.2,660151.6589,19274.501,545.7603,15.9346,550126.3824,16062.0842
105814,SIP24002778,2,2024-10-04,OD05,0,0.3,2024-10-04,0.2,14735.8648,430.2442,568.5133,16.5989,12279.8873,358.5369
105814,SIP24002778,2,2024-10-04,OD05,60,0.7,2024-12-03,0.2,34383.6844,1003.9032,568.5133,16.5989,28653.0703,836.586
105815,SIP24002779,1,2024-10-04,OD08,0,0.2,2024-10-04,0.2,610584.96,17827.2981,508.8208,14.8561,508820.8,14856.0818
105815,SIP24002779,1,2024-10-04,OD08,45,0.4,2024-11-18,0.2,1221169.92,35654.5962,508.8208,14.8561,1017641.6,29712.1635
105815,SIP24002779,1,2024-10-04,OD08,90,0.4,2025-01-02,0.2,1221169.92,35654.5962,508.8208,14.8561,1017641.6,29712.1635
105816,SIP24002780,1,2024-10-04,OD07,60,0,2024-12-03,0.2,0,0,456.6995,13.3343,0,0
105816,SIP24002780,1,2024-10-04,OD07,120,1,2025-02-01,0.2,1315294.56,38402.7609,456.6995,13.3343,1096078.8,32002.3007
105817,SIP24002781,1,2024-10-04,OD03,60,1,2024-12-03,0.2,191690.8416,5596.8129,665.5932,19.4334,159742.368,4664.0107
105818,SIP24002782,1,2024-10-07,OD05,0,0.3,2024-10-07,0.2,38170.9152,1114.4793,220.8965,6.4495,31809.096,928.7327
105818,SIP24002782,1,2024-10-07,OD05,60,0.7,2024-12-06,0.2,89065.4688,2600.4516,220.8965,6.4495,74221.224,2167.043
105819,STK24000410,1,2024-10-07,OD03,60,1,2024-12-06,0.2,3825099.84,111681.7472,398.4479,11.6335,3187583.2,93068.1226
105820,SIP24002783,1,2024-10-07,OD05,0,0.3,2024-10-07,0.2,139190.711,4063.9624,268.5006,7.8394,115992.2592,3386.6353
105820,SIP24002783,1,2024-10-07,OD05,60,0.7,2024-12-06,0.2,324778.3258,9482.5789,268.5006,7.8394,270648.6048,7902.149
105821,SIP24002784,1,2024-10-07,OD06,0,0.5,2024-10-07,0.2,225097.488,6572.1894,260.5295,7.6067,187581.24,5476.8245
105821,SIP24002784,1,2024-10-07,OD06,45,0.5,2024-11-21,0.2,225097.488,6572.1894,260.5295,7.6067,187581.24,5476.8245
105822,SIP24002784,2,2024-10-07,OD06,0,0.5,2024-10-07,0.2,629302.32,18373.7904,349.6124,10.2077,524418.6,15311.492
105822,SIP24002784,2,2024-10-07,OD06,45,0.5,2024-11-21,0.2,629302.32,18373.7904,349.6124,10.2077,524418.6,15311.492
105823,SIP24002785,1,2024-10-07,OD02,30,1,2024-11-06,0.2,895296.8448,26140.0539,518.1116,15.1273,746080.704,21783.3782
105824,SIP24002785,2,2024-10-07,OD02,30,1,2024-11-06,0.2,2639394.36,77062.6091,733.1651,21.4063,2199495.3,64218.8409
105825,SIP24002786,1,2024-10-07,OD02,30,1,2024-11-06,0.2,6465038.976,188760.2621,748.2684,21.8473,5387532.48,157300.2184
105826,SIP24002787,1,2024-10-07,OD08,0,0.2,2024-10-07,0.2,196534.032,5738.2199,409.4459,11.9546,163778.36,4781.8499
105826,SIP24002787,1,2024-10-07,OD08,45,0.4,2024-11-21,0.2,393068.064,11476.4398,409.4459,11.9546,327556.72,9563.6999
105826,SIP24002787,1,2024-10-07,OD08,90,0.4,2025-01-05,0.2,393068.064,11476.4398,409.4459,11.9546,327556.72,9563.6999
105827,SIP24002787,2,2024-10-07,OD08,0,0.2,2024-10-07,0.2,25089.9091,732.5521,435.5887,12.7179,20908.2576,610.4601
105827,SIP24002787,2,2024-10-07,OD08,45,0.4,2024-11-21,0.2,50179.8182,1465.1042,435.5887,12.7179,41816.5152,1220.9202
105827,SIP24002787,2,2024-10-07,OD08,90,0.4,2025-01-05,0.2,50179.8182,1465.1042,435.5887,12.7179,41816.5152,1220.9202
105828,SIP24002787,3,2024-10-07,OD08,0,0.2,2024-10-07,0.2,274731.6672,8021.3625,476.9647,13.926,228943.056,6684.4688
105828,SIP24002787,3,2024-10-07,OD08,45,0.4,2024-11-21,0.2,549463.3344,16042.7251,476.9647,13.926,457886.112,13368.9376
105828,SIP24002787,3,2024-10-07,OD08,90,0.4,2025-01-05,0.2,549463.3344,16042.7251,476.9647,13.926,457886.112,13368.9376
105829,STK24000411,1,2024-10-07,OD04,90,1,2025-01-05,0.2,1745462.88,50962.4199,606.0635,17.6953,1454552.4,42468.6832
105830,SIP24002788,1,2024-10-07,OD05,0,0.3,2024-10-07,0.2,613933.6032,17925.0687,710.5713,20.7466,511611.336,14937.5573
105830,SIP24002788,1,2024-10-07,OD05,60,0.7,2024-12-06,0.2,1432511.7408,41825.1603,710.5713,20.7466,1193759.784,34854.3003
105831,STK24000412,1,2024-10-08,OD02,30,1,2024-11-07,0.2,485675.2742,14180.3,702.6552,20.5155,404729.3952,11816.9166
105832,SIP24002789,1,2024-10-08,OD05,0,0.3,2024-10-08,0.2,223878.2976,6536.5926,161.949,4.7284,186565.248,5447.1605
105832,SIP24002789,1,2024-10-08,OD05,60,0.7,2024-12-07,0.2,522382.6944,15252.0495,161.949,4.7284,435318.912,12710.0412
105833,SIP24002790,1,2024-10-08,OD05,0,0.3,2024-10-08,0.2,861018.5088,25139.2265,249.1373,7.2741,717515.424,20949.3554
105833,SIP24002790,1,2024-10-08,OD05,60,0.7,2024-12-07,0.2,2009043.1872,58658.1952,249.1373,7.2741,1674202.656,48881.8294
105834,SIP24002790,2,2024-10-08,OD05,0,0.3,2024-10-08,0.2,21740.8666,634.7698,209.692,6.1224,18117.3888,528.9749
105834,SIP24002790,2,2024-10-08,OD05,60,0.7,2024-12-07,0.2,50728.6886,1481.1296,209.692,6.1224,42273.9072,1234.2747
105835,SIP24002790,3,2024-10-08,OD05,0,0.3,2024-10-08,0.2,83134.512,2427.285,384.882,11.2374,69278.76,2022.7375
105835,SIP24002790,3,2024-10-08,OD05,60,0.7,2024-12-07,0.2,193980.528,5663.6651,384.882,11.2374,161650.44,4719.7209
105836,SIP24002790,4,2024-10-08,OD05,0,0.3,2024-10-08,0.2,674494.9402,19693.2829,487.9159,14.2457,562079.1168,16411.0691
105836,SIP24002790,4,2024-10-08,OD05,60,0.7,2024-12-07,0.2,1573821.527,45950.9935,487.9159,14.2457,1311517.9392,38292.4946
105837,SIP24002790,5,2024-10-08,OD05,0,0.3,2024-10-08,0.2,417193.632,12180.836,386.2904,11.2786,347661.36,10150.6966
105837,SIP24002790,5,2024-10-08,OD05,60,0.7,2024-12-07,0.2,973451.808,28421.9506,386.2904,11.2786,811209.84,23684.9588
105838,SIP24002791,1,2024-10-08,OD02,30,1,2024-11-07,0.2,5340045.312,155913.7317,463.5456,13.5342,4450037.76,129928.1098
105839,SIP24002792,1,2024-10-08,OD05,0,0.3,2024-10-08,0.2,924099.84,26981.0172,320.868,9.3684,770083.2,22484.181
105839,SIP24002792,1,2024-10-08,OD05,60,0.7,2024-12-07,0.2,2156232.96,62955.7069,320.868,9.3684,1796860.8,52463.0891
105840,SIP24002793,1,2024-10-08,OD03,60,1,2024-12-07,0.2,175124.808,5113.1331,405.3815,11.836,145937.34,4260.9442
105841,SIP24002793,2,2024-10-08,OD03,60,1,2024-12-07,0.2,878623.2,25653.2321,305.0775,8.9074,732186,21377.6934
105842,STKB24000179,1,2024-10-08,OD01,0,1,2024-10-08,0.2,788799.5136,23030.6427,684.7218,19.9919,657332.928,19192.2023
105843,STKB24000179,2,2024-10-08,OD01,0,1,2024-10-08,0.2,94184.1389,2749.9019,545.0471,15.9138,78486.7824,2291.5849
105844,SIP24002794,1,2024-10-08,OD06,0,0.5,2024-10-08,0.2,1790245.5,52269.9416,596.7485,17.4233,1491871.25,43558.2847
105844,SIP24002794,1,2024-10-08,OD06,45,0.5,2024-11-22,0.2,1790245.5,52269.9416,596.7485,17.4233,1491871.25,43558.2847
105845,SIP24002794,2,2024-10-08,OD06,0,0.5,2024-10-08,0.2,452066.88,13199.033,94.1806,2.7498,376722.4,10999.1942
105845,SIP24002794,2,2024-10-08,OD06,45,0.5,2024-11-22,0.2,452066.88,13199.033,94.1806,2.7498,376722.4,10999.1942
105846,SIP24002794,3,2024-10-08,OD06,0,0.5,2024-10-08,0.2,1577131.5456,46047.6364,684.5189,19.986,1314276.288,38373.0303
105846,SIP24002794,3,2024-10-08,OD06,45,0.5,2024-11-22,0.2,1577131.5456,46047.6364,684.5189,19.986,1314276.288,38373.0303
105847,SIP24002795,1,2024-10-08,OD01,0,1,2024-10-08,0.2,9502656,277449.8102,395.944,11.5604,7918880,231208.1752
105848,SIP24002796,1,2024-10-08,OD07,60,0,2024-12-07,0.2,0,0,66.4103,1.939,0,0
105848,SIP24002796,1,2024-10-08,OD07,120,1,2025-02-05,0.2,191261.664,5584.2822,66.4103,1.939,159384.72,4653.5685
105849,SIP24002796,2,2024-10-08,OD07,60,0,2024-12-07,0.2,0,0,519.4388,15.1661,0,0
105849,SIP24002796,2,2024-10-08,OD07,120,1,2025-02-05,0.2,1869979.68,54597.9469,519.4388,15.1661,1558316.4,45498.2891
105850,SIP24002797,1,2024-10-08,OD07,60,0,2024-12-07,0.2,0,0,343.2282,10.0213,0,0
105850,SIP24002797,1,2024-10-08,OD07,120,1,2025-02-05,0.2,4942486.08,144306.1629,343.2282,10.0213,4118738.4,120255.1358
105851,STK24000413,1,2024-10-08,OD04,90,1,2025-01-06,0.2,1576779.552,46037.3592,547.4929,15.9852,1313982.96,38364.466
105852,STK24000413,2,2024-10-08,OD04,90,1,2025-01-06,0.2,2002846.464,58477.269,695.4328,20.3046,1669038.72,48731.0575
105853,SIP24002798,1,2024-10-09,OD03,60,1,2024-12-08,0.2,244143.792,7128.2859,339.0886,9.9004,203453.16,5940.2382
105854,STK24000414,1,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,382.8367,11.1777,0,0
105854,STK24000414,1,2024-10-09,OD07,120,1,2025-02-06,0.2,5512848.48,160959.0797,382.8367,11.1777,4594040.4,134132.5664
105855,STK24000415,1,2024-10-09,OD02,30,1,2024-11-08,0.2,611674.0992,17859.0978,530.9671,15.5027,509728.416,14882.5815
105856,STK24000415,2,2024-10-09,OD02,30,1,2024-11-08,0.2,7954740,232255.1825,552.4125,16.1288,6628950,193545.9854
105857,SIP24002799,1,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,301.2292,8.795,0,0
105857,SIP24002799,1,2024-10-09,OD07,120,1,2025-02-06,0.2,520524.0576,15197.7827,301.2292,8.795,433770.048,12664.8189
105858,STK24000416,1,2024-10-09,OD03,60,1,2024-12-08,0.2,43396.9402,1267.0639,251.1397,7.3325,36164.1168,1055.8866
105859,SIP24002800,1,2024-10-09,OD04,90,1,2025-01-07,0.2,6185231.712,180590.7069,715.8833,20.9017,5154359.76,150492.2558
105860,STK24000417,1,2024-10-09,OD02,30,1,2024-11-08,0.2,705263.904,20591.6468,489.7666,14.2998,587719.92,17159.7057
105861,STK24000417,2,2024-10-09,OD02,30,1,2024-11-08,0.2,2924677.8,85392.0526,487.4463,14.232,2437231.5,71160.0438
105862,SIP24002801,1,2024-10-09,OD01,0,1,2024-10-09,0.2,1660683.24,48487.1019,461.3009,13.4686,1383902.7,40405.9182
105863,STKB24000180,1,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,283.4213,8.2751,0,0
105863,STKB24000180,1,2024-10-09,OD07,120,1,2025-02-06,0.2,408126.672,11916.1072,283.4213,8.2751,340105.56,9930.0893
105864,SIP24002802,1,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,410.8237,11.9949,0,0
105864,SIP24002802,1,2024-10-09,OD07,120,1,2025-02-06,0.2,1419806.7072,41454.2104,410.8237,11.9949,1183172.256,34545.1754
105865,SIP24002802,2,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,435.0317,12.7017,0,0
105865,SIP24002802,2,2024-10-09,OD07,120,1,2025-02-06,0.2,375867.3888,10974.2303,435.0317,12.7017,313222.824,9145.1919
105866,SIP24002802,3,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,575.6887,16.8084,0,0
105866,SIP24002802,3,2024-10-09,OD07,120,1,2025-02-06,0.2,13816528.8,403402.3007,575.6887,16.8084,11513774,336168.5839
105867,SIP24002803,1,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,564.8617,16.4923,0,0
105867,SIP24002803,1,2024-10-09,OD07,120,1,2025-02-06,0.2,1626801.696,47497.8597,564.8617,16.4923,1355668.08,39581.5498
105868,SIP24002804,1,2024-10-09,OD04,90,1,2025-01-07,0.2,127903.752,3734.4161,296.0735,8.6445,106586.46,3112.0134
105869,SIP24002805,1,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,395.3987,11.5445,0,0
105869,SIP24002805,1,2024-10-09,OD07,120,1,2025-02-06,0.2,170812.2384,4987.2186,395.3987,11.5445,142343.532,4156.0155
105870,SIP24002805,2,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,292.8402,8.5501,0,0
105870,SIP24002805,2,2024-10-09,OD07,120,1,2025-02-06,0.2,101205.5731,2954.9072,292.8402,8.5501,84337.9776,2462.4227
105871,SIP24002805,3,2024-10-09,OD07,60,0,2024-12-08,0.2,0,0,476.2737,13.9058,0,0
105871,SIP24002805,3,2024-10-09,OD07,120,1,2025-02-06,0.2,2743336.512,80097.4164,476.2737,13.9058,2286113.76,66747.847
105872,STK24000418,1,2024-10-09,OD02,30,1,2024-11-08,0.2,651257.064,19014.8048,301.5079,8.8032,542714.22,15845.6707
105873,SIP24002806,1,2024-10-09,OD04,90,1,2025-01-07,0.2,320439.96,9355.9112,445.0555,12.9943,267033.3,7796.5927
105874,SIP24002807,1,2024-10-10,OD05,0,0.3,2024-10-10,0.2,161537.328,4716.4183,623.215,18.1961,134614.44,3930.3486
105874,SIP24002807,1,2024-10-10,OD05,60,0.7,2024-12-09,0.2,376920.432,11004.9761,623.215,18.1961,314100.36,9170.8134
105875,SIP24002807,2,2024-10-10,OD05,0,0.3,2024-10-10,0.2,63726.2251,1860.6197,491.7147,14.3566,53105.1876,1550.5164
105875,SIP24002807,2,2024-10-10,OD05,60,0.7,2024-12-09,0.2,148694.5253,4341.446,491.7147,14.3566,123912.1044,3617.8717
105876,SIP24002807,3,2024-10-10,OD05,0,0.3,2024-10-10,0.2,43850.0563,1280.2936,253.7619,7.4091,36541.7136,1066.9113
105876,SIP24002807,3,2024-10-10,OD05,60,0.7,2024-12-09,0.2,102316.7981,2987.3518,253.7619,7.4091,85263.9984,2489.4598
105877,SIP24002808,1,2024-10-10,OD07,60,0,2024-12-09,0.2,0,0,697.8545,20.3753,0,0
105877,SIP24002808,1,2024-10-10,OD07,120,1,2025-02-07,0.2,8039283.84,234723.6158,697.8545,20.3753,6699403.2,195603.0131
105878,SIP24002808,2,2024-10-10,OD07,60,0,2024-12-09,0.2,0,0,593.8098,17.3375,0,0
105878,SIP24002808,2,2024-10-10,OD07,120,1,2025-02-07,0.2,2137715.28,62415.0447,593.8098,17.3375,1781429.4,52012.5372
105879,STKB24000181,1,2024-10-10,OD05,0,0.3,2024-10-10,0.2,2488834.08,72666.6885,576.119,16.821,2074028.4,60555.5737
105879,STKB24000181,1,2024-10-10,OD05,60,0.7,2024-12-09,0.2,5807279.52,169555.6064,576.119,16.821,4839399.6,141296.3387
105880,SIP24002809,1,2024-10-10,OD07,60,0,2024-12-09,0.2,0,0,287.6898,8.3997,0,0
105880,SIP24002809,1,2024-10-10,OD07,120,1,2025-02-07,0.2,414273.312,12095.5712,287.6898,8.3997,345227.76,10079.6426
105881,SIP24002810,1,2024-10-10,OD04,90,1,2025-01-08,0.2,1170817.92,34184.4648,325.2272,9.4957,975681.6,28487.054
105882,SIP24002811,1,2024-10-10,OD02,30,1,2024-11-09,0.2,477134.784,13930.9426,331.3436,9.6743,397612.32,11609.1188
105883,SIP24002812,1,2024-10-10,OD06,0,0.5,2024-10-10,0.2,86185.9008,2516.3767,249.3805,7.2812,71821.584,2096.9806
105883,SIP24002812,1,2024-10-10,OD06,45,0.5,2024-11-24,0.2,86185.9008,2516.3767,249.3805,7.2812,71821.584,2096.9806
105884,SIP24002812,2,2024-10-10,OD06,0,0.5,2024-10-10,0.2,569526.4224,16628.5087,659.1741,19.246,474605.352,13857.0906
105884,SIP24002812,2,2024-10-10,OD06,45,0.5,2024-11-24,0.2,569526.4224,16628.5087,659.1741,19.246,474605.352,13857.0906
105885,SIP24002812,3,2024-10-10,OD06,0,0.5,2024-10-10,0.2,600774,17540.8467,500.645,14.6174,500645,14617.3723
105885,SIP24002812,3,2024-10-10,OD06,45,0.5,2024-11-24,0.2,600774,17540.8467,500.645,14.6174,500645,14617.3723
105886,SIP24002813,1,2024-10-10,OD07,60,0,2024-12-09,0.2,0,0,569.4265,16.6256,0,0
105886,SIP24002813,1,2024-10-10,OD07,120,1,2025-02-07,0.2,8199741.6,239408.5139,569.4265,16.6256,6833118,199507.0949
105887,SIP24002814,1,2024-10-10,OD08,0,0.2,2024-10-10,0.2,184762.8,5394.5343,384.9225,11.2386,153969,4495.4453
105887,SIP24002814,1,2024-10-10,OD08,45,0.4,2024-11-24,0.2,369525.6,10789.0686,384.9225,11.2386,307938,8990.8905
105887,SIP24002814,1,2024-10-10,OD08,90,0.4,2025-01-08,0.2,369525.6,10789.0686,384.9225,11.2386,307938,8990.8905
105888,SIP24002814,2,2024-10-10,OD08,0,0.2,2024-10-10,0.2,10161.1469,296.6758,176.4088,5.1506,8467.6224,247.2299
105888,SIP24002814,2,2024-10-10,OD08,45,0.4,2024-11-24,0.2,20322.2938,593.3516,176.4088,5.1506,16935.2448,494.4597
105888,SIP24002814,2,2024-10-10,OD08,90,0.4,2025-01-08,0.2,20322.2938,593.3516,176.4088,5.1506,16935.2448,494.4597
105889,STKB24000182,1,2024-10-10,OD05,0,0.3,2024-10-10,0.2,43724.7175,1276.6341,421.7276,12.3132,36437.2646,1063.8617
105889,STKB24000182,1,2024-10-10,OD05,60,0.7,2024-12-09,0.2,102024.341,2978.8129,421.7276,12.3132,85020.2842,2482.3441
105890,SIP24002815,1,2024-10-10,OD02,30,1,2024-11-09,0.2,106755.3216,3116.9437,308.8985,9.0189,88962.768,2597.4531
105891,SIP24002816,1,2024-10-11,OD04,90,1,2025-01-09,0.2,8705448,254173.6642,362.727,10.5906,7254540,211811.3869
105892,SIP24002817,1,2024-10-11,OD04,90,1,2025-01-09,0.2,545355.4176,15922.7859,315.5992,9.2146,454462.848,13268.9883
105893,SIP24002818,1,2024-10-11,OD04,90,1,2025-01-09,0.2,3256998.912,95094.8587,282.7256,8.2548,2714165.76,79245.7156
105894,SIP24002818,2,2024-10-11,OD04,90,1,2025-01-09,0.2,7891574.4,230410.9314,548.026,16.0008,6576312,192009.1095
105895,SIP24002818,3,2024-10-11,OD04,90,1,2025-01-09,0.2,1189496.64,34729.8289,495.6236,14.4708,991247.2,28941.5241
105896,SIP24002818,4,2024-10-11,OD04,90,1,2025-01-09,0.2,651035.52,19008.3364,452.108,13.2002,542529.6,15840.2803
105897,SIP24002818,5,2024-10-11,OD04,90,1,2025-01-09,0.2,74895.8918,2186.7414,433.4253,12.6548,62413.2432,1822.2845
105898,SIP24002819,1,2024-10-11,OD01,0,1,2024-10-11,0.2,1142251.2,33350.4,661.025,19.3,951876,27792
105899,SIP24002819,2,2024-10-11,OD01,0,1,2024-10-11,0.2,2577884.544,75266.702,223.7747,6.5336,2148237.12,62722.2517
105900,STK24000419,1,2024-10-11,OD08,0,0.2,2024-10-11,0.2,1038584.16,30323.6251,360.6195,10.529,865486.8,25269.6876
105900,STK24000419,1,2024-10-11,OD08,45,0.4,2024-11-25,0.2,2077168.32,60647.2502,360.6195,10.529,1730973.6,50539.3752
105900,STK24000419,1,2024-10-11,OD08,90,0.4,2025-01-09,0.2,2077168.32,60647.2502,360.6195,10.529,1730973.6,50539.3752
105901,SIP24002820,1,2024-10-11,OD01,0,1,2024-10-11,0.2,1866012,54482.1022,311.002,9.0803,1555010,45401.7518
105902,SIP24002820,2,2024-10-11,OD01,0,1,2024-10-11,0.2,2298225.7152,67101.4807,498.7469,14.562,1915188.096,55917.9006
105903,SIP24002820,3,2024-10-11,OD01,0,1,2024-10-11,0.2,2309722.92,67437.1655,641.5897,18.7325,1924769.1,56197.638
105904,SIP24002821,1,2024-10-11,OD07,60,0,2024-12-10,0.2,0,0,714.7548,20.8688,0,0
105904,SIP24002821,1,2024-10-11,OD07,120,1,2025-02-08,0.2,1543870.368,45076.5071,714.7548,20.8688,1286558.64,37563.7559
105905,SIP24002822,1,2024-10-11,OD02,30,1,2024-11-10,0.2,3472642.2,101391.0131,578.7737,16.8985,2893868.5,84492.5109
105906,SIP24002823,1,2024-10-11,OD05,0,0.3,2024-10-11,0.2,106147.5322,3099.198,204.7599,5.9784,88456.2768,2582.665
105906,SIP24002823,1,2024-10-11,OD05,60,0.7,2024-12-10,0.2,247677.575,7231.462,204.7599,5.9784,206397.9792,6026.2184
105907,SIP24002824,1,2024-10-14,OD08,0,0.2,2024-10-14,0.2,19874.153,580.2672,575.0623,16.7901,16561.7942,483.556
105907,SIP24002824,1,2024-10-14,OD08,45,0.4,2024-11-28,0.2,39748.3062,1160.5345,575.0623,16.7901,33123.5885,967.1121
105907,SIP24002824,1,2024-10-14,OD08,90,0.4,2025-01-12,0.2,39748.3062,1160.5345,575.0623,16.7901,33123.5885,967.1121
105908,SIP24002824,2,2024-10-14,OD08,0,0.2,2024-10-14,0.2,91752.8048,2678.914,663.7211,19.3787,76460.6707,2232.4283
105908,SIP24002824,2,2024-10-14,OD08,45,0.4,2024-11-28,0.2,183505.6097,5357.828,663.7211,19.3787,152921.3414,4464.8567
105908,SIP24002824,2,2024-10-14,OD08,90,0.4,2025-01-12,0.2,183505.6097,5357.828,663.7211,19.3787,152921.3414,4464.8567
105909,SIP24002824,3,2024-10-14,OD08,0,0.2,2024-10-14,0.2,237118.392,6923.1647,329.3311,9.6155,197598.66,5769.3039
105909,SIP24002824,3,2024-10-14,OD08,45,0.4,2024-11-28,0.2,474236.784,13846.3295,329.3311,9.6155,395197.32,11538.6079
105909,SIP24002824,3,2024-10-14,OD08,90,0.4,2025-01-12,0.2,474236.784,13846.3295,329.3311,9.6155,395197.32,11538.6079
105910,STK24000420,1,2024-10-14,OD06,0,0.5,2024-10-14,0.2,2671352.64,77995.6975,556.5318,16.2491,2226127.2,64996.4146
105910,STK24000420,1,2024-10-14,OD06,45,0.5,2024-11-28,0.2,2671352.64,77995.6975,556.5318,16.2491,2226127.2,64996.4146
105911,STK24000420,2,2024-10-14,OD06,0,0.5,2024-10-14,0.2,3417456.96,99779.7653,593.3085,17.3229,2847880.8,83149.8044
105911,STK24000420,2,2024-10-14,OD06,45,0.5,2024-11-28,0.2,3417456.96,99779.7653,593.3085,17.3229,2847880.8,83149.8044
105912,SIP24002825,1,2024-10-14,OD04,90,1,2025-01-12,0.2,1208085.12,35272.5582,335.5792,9.7979,1006737.6,29393.7985
105913,STKB24000183,1,2024-10-14,OD01,0,1,2024-10-14,0.2,1373796.36,40110.8426,381.6101,11.1419,1144830.3,33425.7022
105914,STKB24000183,2,2024-10-14,OD01,0,1,2024-10-14,0.2,1376220,40181.6058,573.425,16.7423,1146850,33484.6715
105915,STKB24000183,3,2024-10-14,OD01,0,1,2024-10-14,0.2,466275.2256,13613.8752,269.8352,7.8784,388562.688,11344.896
105916,STKB24000183,4,2024-10-14,OD01,0,1,2024-10-14,0.2,47893.1875,1398.3412,554.3193,16.1845,39910.9896,1165.2844
105917,SIP24002826,1,2024-10-14,OD01,0,1,2024-10-14,0.2,3109144.32,90777.9364,323.8692,9.456,2590953.6,75648.2803
105918,SIP24002826,2,2024-10-14,OD01,0,1,2024-10-14,0.2,478777.536,13978.9062,332.4844,9.7076,398981.28,11649.0885
105919,SIP24002826,3,2024-10-14,OD01,0,1,2024-10-14,0.2,2365707.24,69071.7442,657.1409,19.1866,1971422.7,57559.7869
105920,SIP24002826,4,2024-10-14,OD01,0,1,2024-10-14,0.2,2021106.24,59010.4012,140.3546,4.0979,1684255.2,49175.3343
105921,SIP24002827,1,2024-10-14,OD06,0,0.5,2024-10-14,0.2,159819.192,4666.2538,221.9711,6.4809,133182.66,3888.5448
105921,SIP24002827,1,2024-10-14,OD06,45,0.5,2024-11-28,0.2,159819.192,4666.2538,221.9711,6.4809,133182.66,3888.5448
105922,STK24000421,1,2024-10-14,OD06,0,0.5,2024-10-14,0.2,45637.8106,1332.4908,264.1077,7.7112,38031.5088,1110.409
105922,STK24000421,1,2024-10-14,OD06,45,0.5,2024-11-28,0.2,45637.8106,1332.4908,264.1077,7.7112,38031.5088,1110.409
